"code_rome","code_ogr","coeur_metier"
"C1103","101314",""
"C1103","116414",""
"C1103","117254",""
"C1103","118382",""
"C1103","118387",""
"C1103","118389",""
"C1103","118390",""
"C1103","118391",""
"C1103","121319",""
"C1103","121347",""
"C1103","121348",""
"C1103","121349",""
"C1103","121427","Principale"
"C1103","121897","Principale"
"C1103","122458",""
"C1103","122498",""
"C1103","122700",""
"C1103","122931",""
"C1103","122937",""
"C1103","122997","Principale"
"C1103","124220",""
"C1103","300315",""
"C1103","300367","Principale"
"C1103","300376",""
"C1103","300387",""
"C1103","300401",""
"C1103","300412",""
"C1103","300440",""
"C1103","300460",""
"C1103","300467",""
"C1103","300779",""
"C1103","300805",""
"C1103","300806",""
"C1103","300819",""
"C1103","300837",""
"C1103","400586",""
"C1103","400719",""
"C1103","400730",""
"C1103","403102",""
"C1103","403103",""
"C1103","403106",""
"C1103","403123",""
"C1103","403147",""
"C1103","403315",""
"C1103","403536","Principale"
"C1103","403539",""
"C1103","403788",""
"C1103","404609",""
"C1103","404804","Principale"
"C1103","404832",""
"C1103","404857",""
"C1103","404858",""
"C1103","404859","Principale"
"C1103","404860",""
"C1103","404865",""
"C1103","404870",""
"C1103","404873",""
"C1103","404882",""
"C1103","404883","Principale"
"C1103","404885",""
"C1103","404891",""
"C1103","490797",""
"C1103","491800",""
"C1103","502273",""
"C1103","515175",""
"C1103","515242",""
"C1104","100343",""
"C1104","101314",""
"C1104","101460",""
"C1104","113245",""
"C1104","116414",""
"C1104","117260",""
"C1104","120695",""
"C1104","121706",""
"C1104","121863",""
"C1104","122498",""
"C1104","122614",""
"C1104","124314","Principale"
"C1104","124377",""
"C1104","125746",""
"C1104","300009",""
"C1104","300022","Principale"
"C1104","300148","Principale"
"C1104","300242",""
"C1104","300312",""
"C1104","300318","Principale"
"C1104","300322","Principale"
"C1104","300325",""
"C1104","300339",""
"C1104","300345",""
"C1104","300374",""
"C1104","300379","Principale"
"C1104","300384",""
"C1104","300396","Principale"
"C1104","300408","Principale"
"C1104","300440","Principale"
"C1104","300449","Principale"
"C1104","300461",""
"C1104","300467",""
"C1104","300489",""
"C1104","300779",""
"C1104","300806",""
"C1104","300809",""
"C1104","300819",""
"C1104","400723","Principale"
"C1104","403009",""
"C1104","403020",""
"C1104","403025",""
"C1104","403093",""
"C1104","403103",""
"C1104","405139",""
"C1104","405348",""
"C1104","481328",""
"C1104","482254",""
"C1104","484930",""
"C1104","490072",""
"C1104","490503",""
"C1104","490749",""
"C1104","504297","Principale"
"C1104","515074",""
"C1104","515175",""
"C1104","515205",""
"C1104","521950",""
"C1105","101311",""
"C1105","101314","Principale"
"C1105","101351","Principale"
"C1105","101397",""
"C1105","101460",""
"C1105","114605",""
"C1105","116390",""
"C1105","118845",""
"C1105","121173",""
"C1105","121350",""
"C1105","121722","Principale"
"C1105","121723","Principale"
"C1105","122920","Principale"
"C1105","123038","Principale"
"C1105","123136","Principale"
"C1105","123156",""
"C1105","300067",""
"C1105","300068",""
"C1105","300075",""
"C1105","300199","Principale"
"C1105","300200",""
"C1105","300253",""
"C1105","300258",""
"C1105","300326",""
"C1105","300334",""
"C1105","300379","Principale"
"C1105","300390",""
"C1105","300399","Principale"
"C1105","300405",""
"C1105","300440",""
"C1105","300444",""
"C1105","300450",""
"C1105","300473",""
"C1105","300483",""
"C1105","300490",""
"C1105","300779",""
"C1105","300806",""
"C1105","300809",""
"C1105","300819",""
"C1105","400387",""
"C1105","403093",""
"C1105","403103",""
"C1105","403131",""
"C1105","482419",""
"C1105","486157",""
"C1105","496188",""
"C1105","498177",""
"C1105","498401",""
"C1105","498545",""
"C1105","499066","Principale"
"C1105","521952",""
"C1106","38055",""
"C1106","100119",""
"C1106","100343",""
"C1106","101430",""
"C1106","103190",""
"C1106","114043",""
"C1106","116414","Principale"
"C1106","118520",""
"C1106","118845",""
"C1106","118846",""
"C1106","118847",""
"C1106","118849",""
"C1106","119616",""
"C1106","119623","Principale"
"C1106","121170",""
"C1106","121171",""
"C1106","121173","Principale"
"C1106","121638",""
"C1106","121639",""
"C1106","121863","Principale"
"C1106","122014",""
"C1106","122015",""
"C1106","122700",""
"C1106","122931",""
"C1106","122932",""
"C1106","300126",""
"C1106","300253",""
"C1106","300331","Principale"
"C1106","300366",""
"C1106","300379",""
"C1106","300384",""
"C1106","300408","Principale"
"C1106","300428",""
"C1106","300446",""
"C1106","300449","Principale"
"C1106","300461",""
"C1106","300479",""
"C1106","300490",""
"C1106","300806",""
"C1106","300809",""
"C1106","300817",""
"C1106","400387",""
"C1106","403020",""
"C1106","403093",""
"C1106","403103",""
"C1106","405348",""
"C1106","477312",""
"C1106","479870",""
"C1106","481033",""
"C1106","482369",""
"C1106","483564",""
"C1106","484384","Principale"
"C1106","486144","Principale"
"C1106","486157",""
"C1106","487125",""
"C1106","490503",""
"C1106","490504",""
"C1106","490749",""
"C1106","499066",""
"C1106","500728",""
"C1106","501038","Principale"
"C1106","501089",""
"C1106","505419","Principale"
"C1106","507209",""
"C1106","508173","Principale"
"C1106","515074",""
"C1106","515205",""
"C1106","515993",""
"C1106","516013",""
"C1106","517206",""
"C1106","517753",""
"C1106","521950",""
"C1106","522135",""
"C1107","101300",""
"C1107","101311",""
"C1107","101314","Principale"
"C1107","101430","Principale"
"C1107","101431","Principale"
"C1107","101449",""
"C1107","101452",""
"C1107","114050",""
"C1107","118387",""
"C1107","118847",""
"C1107","118849",""
"C1107","121066","Principale"
"C1107","121906","Principale"
"C1107","122012","Principale"
"C1107","122013",""
"C1107","122034","Principale"
"C1107","122035","Principale"
"C1107","122038","Principale"
"C1107","122337",""
"C1107","123226",""
"C1107","123478",""
"C1107","126402",""
"C1107","300327",""
"C1107","300412",""
"C1107","300440",""
"C1107","300446",""
"C1107","300447",""
"C1107","300458",""
"C1107","300461",""
"C1107","300483",""
"C1107","300783",""
"C1107","300806",""
"C1107","300817",""
"C1107","300819",""
"C1107","403093",""
"C1107","403103",""
"C1107","403510",""
"C1107","404559",""
"C1107","405348",""
"C1107","478065",""
"C1107","478067",""
"C1107","478297",""
"C1107","481028",""
"C1107","481060",""
"C1107","482942",""
"C1107","484384",""
"C1107","485285",""
"C1107","486142",""
"C1107","490503",""
"C1107","490749",""
"C1107","491832",""
"C1107","495446",""
"C1107","497943",""
"C1107","498605",""
"C1107","501038",""
"C1107","501073",""
"C1107","502516",""
"C1107","505591",""
"C1107","506390",""
"C1107","509021",""
"C1107","510915",""
"C1107","515074",""
"C1107","515205",""
"C1107","515993",""
"C1108","100090",""
"C1108","101314","Principale"
"C1108","101460","Principale"
"C1108","101462","Principale"
"C1108","101463","Principale"
"C1108","117260",""
"C1108","118845",""
"C1108","121173","Principale"
"C1108","121706","Principale"
"C1108","122525","Principale"
"C1108","122700","Principale"
"C1108","124314",""
"C1108","124377","Principale"
"C1108","300004",""
"C1108","300323",""
"C1108","300331","Principale"
"C1108","300345","Principale"
"C1108","300348",""
"C1108","300373",""
"C1108","300391",""
"C1108","300398",""
"C1108","300399",""
"C1108","300401","Principale"
"C1108","300440","Principale"
"C1108","300445",""
"C1108","300467",""
"C1108","300483",""
"C1108","300489",""
"C1108","300603",""
"C1108","300625",""
"C1108","300806",""
"C1108","300819",""
"C1108","300821",""
"C1108","403020",""
"C1108","403025",""
"C1108","403093",""
"C1108","403103",""
"C1108","404883",""
"C1108","405348",""
"C1108","482536",""
"C1108","483044",""
"C1108","483886",""
"C1108","486144",""
"C1108","487168",""
"C1108","490749",""
"C1108","499720",""
"C1108","500795",""
"C1108","502516",""
"C1108","515074",""
"C1108","515205",""
"C1109","23374",""
"C1109","101314",""
"C1109","101342",""
"C1109","101350",""
"C1109","101460",""
"C1109","116390",""
"C1109","121164","Principale"
"C1109","121349",""
"C1109","121906",""
"C1109","122337","Principale"
"C1109","122614","Principale"
"C1109","122918",""
"C1109","300253",""
"C1109","300331",""
"C1109","300339","Principale"
"C1109","300345",""
"C1109","300350",""
"C1109","300363",""
"C1109","300367","Principale"
"C1109","300370",""
"C1109","300379","Principale"
"C1109","300412",""
"C1109","300426",""
"C1109","300431",""
"C1109","300449","Principale"
"C1109","300450",""
"C1109","300461",""
"C1109","300463","Principale"
"C1109","300469",""
"C1109","300473",""
"C1109","300499","Principale"
"C1109","300806",""
"C1109","300809",""
"C1109","300819",""
"C1109","300821",""
"C1109","403093",""
"C1109","403103",""
"C1109","404053",""
"C1109","405348",""
"C1109","477396",""
"C1109","477625",""
"C1109","477875",""
"C1109","478545",""
"C1109","479926",""
"C1109","481879",""
"C1109","489566",""
"C1109","490503",""
"C1109","490749",""
"C1109","490835",""
"C1109","491440",""
"C1109","492548",""
"C1109","500728",""
"C1109","510915",""
"C1109","514516",""
"C1109","515074",""
"C1109","515205",""
"C1109","515242",""
"C1109","515993",""
"C1110","23378",""
"C1110","100119",""
"C1110","101311",""
"C1110","101314",""
"C1110","101452",""
"C1110","117269",""
"C1110","121237",""
"C1110","121450",""
"C1110","121863",""
"C1110","121904","Principale"
"C1110","122038","Principale"
"C1110","122591","Principale"
"C1110","122700",""
"C1110","122931",""
"C1110","122932",""
"C1110","122937",""
"C1110","300021",""
"C1110","300321","Principale"
"C1110","300338","Principale"
"C1110","300348",""
"C1110","300349",""
"C1110","300350","Principale"
"C1110","300366","Principale"
"C1110","300379",""
"C1110","300383",""
"C1110","300408",""
"C1110","300428",""
"C1110","300431",""
"C1110","300450",""
"C1110","300460",""
"C1110","300461",""
"C1110","300483",""
"C1110","300806",""
"C1110","300809",""
"C1110","300819",""
"C1110","403093",""
"C1110","403103",""
"C1110","405348",""
"C1110","481028",""
"C1110","490503",""
"C1110","490504",""
"C1110","490749",""
"C1110","492132",""
"C1110","495130",""
"C1110","495322",""
"C1110","496839",""
"C1110","515074",""
"C1110","515205",""
"C1111","100113",""
"C1111","100119",""
"C1111","100541","Principale"
"C1111","101314","Principale"
"C1111","101351",""
"C1111","117254","Principale"
"C1111","118382",""
"C1111","118387",""
"C1111","118389",""
"C1111","118390",""
"C1111","118391",""
"C1111","121347",""
"C1111","121348",""
"C1111","121349",""
"C1111","121706","Principale"
"C1111","122029","Principale"
"C1111","122498","Principale"
"C1111","122591",""
"C1111","122700","Principale"
"C1111","122931",""
"C1111","122937",""
"C1111","123478",""
"C1111","125746",""
"C1111","300330",""
"C1111","300367",""
"C1111","300371","Principale"
"C1111","300374",""
"C1111","300383",""
"C1111","300415",""
"C1111","300431",""
"C1111","300483",""
"C1111","300490",""
"C1111","300493",""
"C1111","300779",""
"C1111","300821",""
"C1111","300837",""
"C1111","400391","Principale"
"C1111","400879",""
"C1111","403106",""
"C1111","403147",""
"C1111","403551",""
"C1111","403822",""
"C1111","404609",""
"C1111","404610",""
"C1111","404859",""
"C1111","404865","Principale"
"C1111","404883","Principale"
"C1111","405261",""
"C1111","491800","Principale"
"C1112","100119",""
"C1112","101311",""
"C1112","101314","Principale"
"C1112","101359",""
"C1112","101360",""
"C1112","116224","Principale"
"C1112","117238",""
"C1112","117254",""
"C1112","118387",""
"C1112","118389",""
"C1112","118390",""
"C1112","118391",""
"C1112","121164",""
"C1112","121319",""
"C1112","121347",""
"C1112","121348",""
"C1112","121349",""
"C1112","122013",""
"C1112","122498","Principale"
"C1112","122591","Principale"
"C1112","122700","Principale"
"C1112","122705",""
"C1112","122931",""
"C1112","122937",""
"C1112","123478","Principale"
"C1112","300331","Principale"
"C1112","300374","Principale"
"C1112","300376",""
"C1112","300379",""
"C1112","300401",""
"C1112","300412",""
"C1112","300440",""
"C1112","300447",""
"C1112","300467",""
"C1112","300473",""
"C1112","300490",""
"C1112","300779",""
"C1112","300821",""
"C1112","300837",""
"C1112","400391","Principale"
"C1112","403106",""
"C1112","403226",""
"C1112","403315",""
"C1112","403539",""
"C1112","404609",""
"C1112","404610",""
"C1112","404859",""
"C1112","404865","Principale"
"C1112","404883","Principale"
"C1112","405173","Principale"
"C1112","405194",""
"C1112","489285",""
"C1112","491800","Principale"
"C1112","500728",""
"C1112","502516",""
"C1113","101314",""
"C1113","101959",""
"C1113","116994","Principale"
"C1113","121347",""
"C1113","122700",""
"C1113","300082",""
"C1113","300461",""
"C1113","300467",""
"C1113","300490",""
"C1113","300779",""
"C1113","300783",""
"C1113","300809",""
"C1113","403092",""
"C1113","403095",""
"C1113","403103",""
"C1113","403106",""
"C1113","481025","Principale"
"C1113","481027",""
"C1113","481028",""
"C1113","481033",""
"C1113","486141","Principale"
"C1113","486142",""
"C1113","486144","Principale"
"C1113","486146",""
"C1113","486147",""
"C1113","486148",""
"C1113","486150",""
"C1113","486151","Principale"
"C1113","486153",""
"C1113","486157","Principale"
"C1113","490188","Principale"
"C1113","490191","Principale"
"C1113","490193","Principale"
"C1113","490194",""
"C1113","490195","Principale"
"C1113","490199","Principale"
"C1113","490214","Principale"
"C1113","490218",""
"C1113","490742",""
"C1113","490749",""
"C1113","512304",""
"C1114","23376",""
"C1114","100248","Principale"
"C1114","101314",""
"C1114","106968",""
"C1114","116414",""
"C1114","122325","Principale"
"C1114","122425",""
"C1114","300412",""
"C1114","300460",""
"C1114","300461",""
"C1114","300490",""
"C1114","300786",""
"C1114","300805",""
"C1114","300816",""
"C1114","300819",""
"C1114","300821",""
"C1114","400034",""
"C1114","403005",""
"C1114","403093",""
"C1114","403106",""
"C1114","477833",""
"C1114","478067",""
"C1114","479494",""
"C1114","481028",""
"C1114","482627",""
"C1114","483898",""
"C1114","490468",""
"C1114","490749",""
"C1114","493411",""
"C1114","499767",""
"C1114","502516",""
"C1114","507616",""
"C1114","515074",""
"C1114","515205",""
"C1114","515484",""
"C1114","515656",""
"C1114","515706",""
"C1114","515881",""
"C1114","516009",""
"C1114","516010",""
"C1114","516011","Principale"
"C1114","516012",""
"C1114","516013",""
"C1114","516014",""
"C1114","516015",""
"C1114","516016",""
"C1114","516017",""
"C1114","517169","Principale"
"C1114","517170","Principale"
"C1114","517171","Principale"
"C1114","517172","Principale"
"C1114","517173","Principale"
"C1114","517174",""
"C1114","517175",""
"C1114","517176",""
"C1114","517177",""
"C1114","517178",""
"C1114","521082",""
"C1114","521094",""
"C1114","521133",""
"C1114","521138",""
"C1115","107926",""
"C1115","122425",""
"C1115","300014","Principale"
"C1115","300111",""
"C1115","300119",""
"C1115","300144",""
"C1115","300334",""
"C1115","300338","Principale"
"C1115","300345",""
"C1115","300350","Principale"
"C1115","300363","Principale"
"C1115","300408",""
"C1115","300412",""
"C1115","300431","Principale"
"C1115","300447",""
"C1115","300450","Principale"
"C1115","300465",""
"C1115","300472",""
"C1115","300481",""
"C1115","300483",""
"C1115","300806",""
"C1115","300809",""
"C1115","300849",""
"C1115","403020",""
"C1115","403093",""
"C1115","403103",""
"C1115","404516","Principale"
"C1115","405349",""
"C1115","476790",""
"C1115","477482",""
"C1115","478065",""
"C1115","479480","Principale"
"C1115","482468",""
"C1115","490503",""
"C1115","490835",""
"C1115","490974",""
"C1115","491439",""
"C1115","492134",""
"C1115","498136",""
"C1115","514514",""
"C1115","514516",""
"C1115","518599",""
"C1115","518600","Principale"
"C1115","518602","Principale"
"C1115","518603","Principale"
"C1115","518604","Principale"
"C1115","518605","Principale"
"C1115","518606",""
"C1115","518607","Principale"
"C1115","518609","Principale"
"C1116","107926","Principale"
"C1116","300245",""
"C1116","300322",""
"C1116","300331",""
"C1116","300339","Principale"
"C1116","300348","Principale"
"C1116","300350",""
"C1116","300366","Principale"
"C1116","300370","Principale"
"C1116","300374",""
"C1116","300377",""
"C1116","300379",""
"C1116","300398",""
"C1116","300408",""
"C1116","300410","Principale"
"C1116","300428","Principale"
"C1116","300431",""
"C1116","300448",""
"C1116","300449","Principale"
"C1116","300450","Principale"
"C1116","300469",""
"C1116","300473",""
"C1116","300478",""
"C1116","300481",""
"C1116","300490",""
"C1116","300492",""
"C1116","300799",""
"C1116","300806",""
"C1116","300808",""
"C1116","300821",""
"C1116","400190",""
"C1116","403025",""
"C1116","403103",""
"C1116","404859",""
"C1116","476903","Principale"
"C1116","476904",""
"C1116","477846",""
"C1116","478065",""
"C1116","478215","Principale"
"C1116","479844",""
"C1116","481027","Principale"
"C1116","486157",""
"C1116","490503",""
"C1116","491871","Principale"
"C1116","491883","Principale"
"C1116","492419",""
"C1116","492548","Principale"
"C1116","494119",""
"C1116","497270",""
"C1116","498164",""
"C1116","513768",""
"C1116","515073",""
"C1116","522000",""
"C1116","522008",""
"C1116","522017",""
"C1116","522074",""
"C1116","522117",""
"C1117","23374",""
"C1117","103130",""
"C1117","109362",""
"C1117","121349",""
"C1117","300123",""
"C1117","300260","Principale"
"C1117","300316","Principale"
"C1117","300339",""
"C1117","300366","Principale"
"C1117","300370","Principale"
"C1117","300375",""
"C1117","300376","Principale"
"C1117","300377",""
"C1117","300378",""
"C1117","300380",""
"C1117","300412",""
"C1117","300428","Principale"
"C1117","300461",""
"C1117","300473",""
"C1117","300492",""
"C1117","300502","Principale"
"C1117","300783",""
"C1117","403020",""
"C1117","403103",""
"C1117","405348",""
"C1117","478367","Principale"
"C1117","478406",""
"C1117","478614",""
"C1117","478854",""
"C1117","480671",""
"C1117","480992","Principale"
"C1117","481113","Principale"
"C1117","485413","Principale"
"C1117","485498","Principale"
"C1117","490078",""
"C1117","490503",""
"C1117","490504",""
"C1117","490790",""
"C1117","490818",""
"C1117","491502",""
"C1117","492140",""
"C1117","492370","Principale"
"C1117","492548","Principale"
"C1117","496323",""
"C1117","498870","Principale"
"C1117","499139",""
"C1117","502516",""
"C1117","512346",""
"C1117","522032",""
"C1117","522106",""
"C1118","101314","Principale"
"C1118","101460","Principale"
"C1118","101654",""
"C1118","117206","Principale"
"C1118","117687",""
"C1118","119414",""
"C1118","121897",""
"C1118","122498","Principale"
"C1118","122614","Principale"
"C1118","124314",""
"C1118","300312","Principale"
"C1118","300339","Principale"
"C1118","300340",""
"C1118","300345","Principale"
"C1118","300348","Principale"
"C1118","300350",""
"C1118","300366",""
"C1118","300377",""
"C1118","300379","Principale"
"C1118","300381","Principale"
"C1118","300384","Principale"
"C1118","300440","Principale"
"C1118","300461",""
"C1118","300483",""
"C1118","300489",""
"C1118","300779",""
"C1118","300806",""
"C1118","403103",""
"C1118","405348",""
"C1118","479065",""
"C1118","480246",""
"C1118","480403",""
"C1118","486144",""
"C1118","486150",""
"C1118","490503",""
"C1118","490504",""
"C1118","491832",""
"C1118","492388",""
"C1118","492427",""
"C1118","493238","Principale"
"C1118","498134",""
"C1118","502516",""
"C1118","515074",""
"C1118","515175",""
"C1118","516013",""
"C1118","521950",""
"C1118","522134",""
"C1118","522135",""
"C1119","101314","Principale"
"C1119","120695","Principale"
"C1119","122425","Principale"
"C1119","122614","Principale"
"C1119","124136",""
"C1119","124314","Principale"
"C1119","300312","Principale"
"C1119","300322",""
"C1119","300331",""
"C1119","300334","Principale"
"C1119","300350",""
"C1119","300367","Principale"
"C1119","300374","Principale"
"C1119","300379","Principale"
"C1119","300384",""
"C1119","300396",""
"C1119","300461",""
"C1119","300467",""
"C1119","300483",""
"C1119","300806",""
"C1119","300809",""
"C1119","300819",""
"C1119","300821",""
"C1119","403020",""
"C1119","403093",""
"C1119","403103",""
"C1119","403512",""
"C1119","404559",""
"C1119","404859",""
"C1119","405348",""
"C1119","476781",""
"C1119","476786",""
"C1119","476790",""
"C1119","476903",""
"C1119","476904",""
"C1119","477053",""
"C1119","477056",""
"C1119","477442",""
"C1119","477482","Principale"
"C1119","479926",""
"C1119","491832","Principale"
"C1119","492548","Principale"
"C1119","500731",""
"C1119","504301",""
"C1119","508216",""
"C1119","510915",""
"C1120","101314","Principale"
"C1120","101589",""
"C1120","101590",""
"C1120","103236",""
"C1120","117206",""
"C1120","121350","Principale"
"C1120","300016",""
"C1120","300068",""
"C1120","300075","Principale"
"C1120","300081",""
"C1120","300118",""
"C1120","300249",""
"C1120","300331",""
"C1120","300334","Principale"
"C1120","300345",""
"C1120","300350",""
"C1120","300363",""
"C1120","300366","Principale"
"C1120","300367","Principale"
"C1120","300379","Principale"
"C1120","300383","Principale"
"C1120","300384",""
"C1120","300396",""
"C1120","300408",""
"C1120","300444",""
"C1120","300447","Principale"
"C1120","300460",""
"C1120","300483",""
"C1120","300490",""
"C1120","300806",""
"C1120","300809",""
"C1120","403093",""
"C1120","403103",""
"C1120","404362",""
"C1120","404668",""
"C1120","405348",""
"C1120","477094",""
"C1120","478545",""
"C1120","484002",""
"C1120","490503",""
"C1120","490504",""
"C1120","492024","Principale"
"C1120","494960","Principale"
"C1120","495622","Principale"
"C1120","498545","Principale"
"C1120","499066",""
"C1120","514564",""
"C1120","515211",""
"C1120","521976",""
"C1121","116414",""
"C1121","117206",""
"C1121","118389","Principale"
"C1121","118390",""
"C1121","118845",""
"C1121","119616","Principale"
"C1121","119623","Principale"
"C1121","121170",""
"C1121","121638","Principale"
"C1121","121639",""
"C1121","121890",""
"C1121","122014",""
"C1121","122931",""
"C1121","300245",""
"C1121","300339",""
"C1121","300344","Principale"
"C1121","300350",""
"C1121","300461",""
"C1121","300465",""
"C1121","300483",""
"C1121","300779",""
"C1121","300806",""
"C1121","300817",""
"C1121","300821",""
"C1121","403093",""
"C1121","403103",""
"C1121","403816",""
"C1121","404853",""
"C1121","405348",""
"C1121","477875",""
"C1121","481028","Principale"
"C1121","481033",""
"C1121","484182",""
"C1121","484416",""
"C1121","484434",""
"C1121","486157",""
"C1121","486660","Principale"
"C1121","490503",""
"C1121","491832","Principale"
"C1121","492548",""
"C1121","498134",""
"C1121","499066","Principale"
"C1121","499670","Principale"
"C1121","502516",""
"C1121","505419",""
"C1121","515596",""
"C1121","516013","Principale"
"C1121","517172","Principale"
"C1122","100090",""
"C1122","100343","Principale"
"C1122","107204","Principale"
"C1122","115163",""
"C1122","116414",""
"C1122","122700","Principale"
"C1122","300025",""
"C1122","300027",""
"C1122","300037","Principale"
"C1122","300245",""
"C1122","300256",""
"C1122","300258","Principale"
"C1122","300312",""
"C1122","300322",""
"C1122","300324",""
"C1122","300326",""
"C1122","300334",""
"C1122","300339","Principale"
"C1122","300345","Principale"
"C1122","300346","Principale"
"C1122","300350",""
"C1122","300408",""
"C1122","300428",""
"C1122","300431",""
"C1122","300450",""
"C1122","300459","Principale"
"C1122","300461",""
"C1122","300469",""
"C1122","300483",""
"C1122","300490",""
"C1122","300779",""
"C1122","300806",""
"C1122","300837",""
"C1122","402001","Principale"
"C1122","403070",""
"C1122","403093",""
"C1122","403104",""
"C1122","403126",""
"C1122","404053",""
"C1122","405349",""
"C1122","476932",""
"C1122","476935","Principale"
"C1122","476991",""
"C1122","477351","Principale"
"C1122","477741",""
"C1122","477842","Principale"
"C1122","481517",""
"C1122","492365","Principale"
"C1122","492828",""
"C1122","493442",""
"C1122","495322",""
"C1122","496839",""
"C1122","498293",""
"C1122","499066",""
"C1122","512078",""
"C1122","515467",""
"C1123","23378",""
"C1123","100343","Principale"
"C1123","101341","Principale"
"C1123","119313",""
"C1123","119510","Principale"
"C1123","121863",""
"C1123","122700",""
"C1123","300002",""
"C1123","300006",""
"C1123","300067","Principale"
"C1123","300081",""
"C1123","300083",""
"C1123","300150",""
"C1123","300200",""
"C1123","300242",""
"C1123","300307",""
"C1123","300312",""
"C1123","300325","Principale"
"C1123","300338",""
"C1123","300339","Principale"
"C1123","300345",""
"C1123","300380",""
"C1123","300396",""
"C1123","300400",""
"C1123","300408",""
"C1123","300449",""
"C1123","300450",""
"C1123","300461",""
"C1123","300472","Principale"
"C1123","300483",""
"C1123","300489",""
"C1123","300806",""
"C1123","403020",""
"C1123","403025",""
"C1123","403093",""
"C1123","403104",""
"C1123","403853","Principale"
"C1123","404521","Principale"
"C1123","404710",""
"C1123","405349",""
"C1123","476833",""
"C1123","476954",""
"C1123","477575",""
"C1123","477580","Principale"
"C1123","489746","Principale"
"C1123","490503",""
"C1123","490504",""
"C1123","494991",""
"C1123","495322","Principale"
"C1123","496973",""
"C1123","498298",""
"C1123","511594",""
"C1123","513553",""
"C1123","521969",""
"C1124","110161",""
"C1124","300014","Principale"
"C1124","300037",""
"C1124","300307","Principale"
"C1124","300338","Principale"
"C1124","300339","Principale"
"C1124","300346",""
"C1124","300353",""
"C1124","300361","Principale"
"C1124","300380",""
"C1124","300408",""
"C1124","300412",""
"C1124","300431",""
"C1124","300447","Principale"
"C1124","300448","Principale"
"C1124","300449","Principale"
"C1124","300450",""
"C1124","300459","Principale"
"C1124","300461",""
"C1124","300465",""
"C1124","300481",""
"C1124","300806",""
"C1124","300837",""
"C1124","403020",""
"C1124","403104",""
"C1124","404362","Principale"
"C1124","405349",""
"C1124","476991","Principale"
"C1124","477196",""
"C1124","478139",""
"C1124","482009","Principale"
"C1124","490817",""
"C1124","491374",""
"C1124","491574",""
"C1124","492388","Principale"
"C1124","496274","Principale"
"C1124","496889",""
"C1124","498567",""
"C1124","503789",""
"C1124","521978",""
"C1124","521992",""
"C1125","101314","Principale"
"C1125","119313",""
"C1125","121173","Principale"
"C1125","121470","Principale"
"C1125","122525","Principale"
"C1125","124377","Principale"
"C1125","300004",""
"C1125","300022",""
"C1125","300110","Principale"
"C1125","300148",""
"C1125","300245",""
"C1125","300323","Principale"
"C1125","300331","Principale"
"C1125","300339","Principale"
"C1125","300345",""
"C1125","300350",""
"C1125","300380",""
"C1125","300438",""
"C1125","300440","Principale"
"C1125","300461",""
"C1125","300467",""
"C1125","300483",""
"C1125","300817",""
"C1125","300821",""
"C1125","300916","Principale"
"C1125","403020",""
"C1125","403093",""
"C1125","403103",""
"C1125","403107",""
"C1125","405348",""
"C1125","477396",""
"C1125","477605","Principale"
"C1125","477997",""
"C1125","478754","Principale"
"C1125","480438",""
"C1125","486144","Principale"
"C1125","490503",""
"C1125","490504",""
"C1125","492154",""
"C1125","492513",""
"C1125","492548",""
"C1125","497563",""
"C1125","499066","Principale"
"C1125","502516",""
"C1125","511474",""
"C1126","23378",""
"C1126","100343",""
"C1126","101489","Principale"
"C1126","101654",""
"C1126","102459",""
"C1126","102694",""
"C1126","116414",""
"C1126","119263",""
"C1126","121724",""
"C1126","122066",""
"C1126","122248",""
"C1126","123324","Principale"
"C1126","124304","Principale"
"C1126","300036","Principale"
"C1126","300242",""
"C1126","300245",""
"C1126","300246",""
"C1126","300258",""
"C1126","300319","Principale"
"C1126","300334",""
"C1126","300339","Principale"
"C1126","300344",""
"C1126","300345",""
"C1126","300346",""
"C1126","300408","Principale"
"C1126","300428","Principale"
"C1126","300450",""
"C1126","300456",""
"C1126","300460",""
"C1126","300461",""
"C1126","300490",""
"C1126","300779",""
"C1126","300805",""
"C1126","300806",""
"C1126","300821",""
"C1126","403093",""
"C1126","403104",""
"C1126","404573",""
"C1126","405349",""
"C1126","477457",""
"C1126","477559",""
"C1126","477844",""
"C1126","477934",""
"C1126","478555","Principale"
"C1126","479473",""
"C1126","482627","Principale"
"C1126","489732","Principale"
"C1126","490088",""
"C1126","490504",""
"C1126","492381",""
"C1126","497845",""
"C1126","499670",""
"C1126","501701",""
"C1126","511105","Principale"
"C1126","512821",""
"C1126","514619",""
"C1126","518300",""
"C1126","518302",""
"C1126","521965",""
"C1126","522048",""
"C1126","522049",""
"C1126","522102",""
"C1126","522104",""
"C1126","522138",""
"C1127","23374",""
"C1127","101311",""
"C1127","101350","Principale"
"C1127","101431","Principale"
"C1127","114050","Principale"
"C1127","117286","Principale"
"C1127","121906","Principale"
"C1127","122012","Principale"
"C1127","122034",""
"C1127","122035","Principale"
"C1127","122038","Principale"
"C1127","122337",""
"C1127","122652","Principale"
"C1127","123478",""
"C1127","300021",""
"C1127","300036",""
"C1127","300331","Principale"
"C1127","300339",""
"C1127","300345",""
"C1127","300346",""
"C1127","300366","Principale"
"C1127","300377",""
"C1127","300408",""
"C1127","300412",""
"C1127","300431",""
"C1127","300447",""
