"code_rome","code_compo_bloc","code_rubrique","code_ogr"
"H2408","5","3","118254"
"H2408","5","3","119433"
"H2408","5","3","122384"
"H2408","5","3","300696"
"H2408","5","3","481802"
"H2408","5","3","491040"
"H2408","5","3","514056"
"H2408","5","3","514133"
"H2408","5","3","519444"
"H2408","5","3","522647"
"H2408","6","","23382"
"H2408","6","","38055"
"H2408","6","","126450"
"H2408","6","","300801"
"H2408","6","","300805"
"H2408","6","","300806"
"H2408","6","","403092"
"H2408","6","","403103"
"H2409","1","","255"
"H2409","2","","11598"
"H2409","2","","12919"
"H2409","2","","13025"
"H2409","2","","13771"
"H2409","2","","13773"
"H2409","2","","13774"
"H2409","2","","13780"
"H2409","2","","13781"
"H2409","2","","13782"
"H2409","2","","13783"
"H2409","2","","13784"
"H2409","2","","13785"
"H2409","2","","13786"
"H2409","2","","13787"
"H2409","2","","13788"
"H2409","2","","13789"
"H2409","2","","13790"
"H2409","2","","13791"
"H2409","2","","13914"
"H2409","2","","15068"
"H2409","2","","16423"
"H2409","2","","20402"
"H2409","2","","404456"
"H2409","2","","489108"
"H2409","2","","489109"
"H2409","2","","489110"
"H2409","5","1","104980"
"H2409","5","1","105433"
"H2409","5","1","114714"
"H2409","5","1","114715"
"H2409","5","1","114716"
"H2409","5","1","119210"
"H2409","5","1","119290"
"H2409","5","1","119346"
"H2409","5","1","123533"
"H2409","5","1","300124"
"H2409","5","1","300247"
"H2409","5","1","300446"
"H2409","5","1","400151"
"H2409","5","1","400206"
"H2409","5","1","486048"
"H2409","5","1","486050"
"H2409","5","1","486052"
"H2409","5","1","486055"
"H2409","5","1","519447"
"H2409","5","2","300460"
"H2409","5","2","300483"
"H2409","5","2","300490"
"H2409","5","3","100016"
"H2409","5","3","100017"
"H2409","5","3","100925"
"H2409","5","3","101098"
"H2409","5","3","101119"
"H2409","5","3","101133"
"H2409","5","3","102180"
"H2409","5","3","102181"
"H2409","5","3","105331"
"H2409","5","3","105440"
"H2409","5","3","105441"
"H2409","5","3","105442"
"H2409","5","3","105443"
"H2409","5","3","105451"
"H2409","5","3","105452"
"H2409","5","3","113245"
"H2409","5","3","404000"
"H2409","5","3","480895"
"H2409","5","3","480897"
"H2409","5","3","480898"
"H2409","5","3","480902"
"H2409","5","3","480903"
"H2409","6","","23382"
"H2409","6","","126450"
"H2409","6","","300801"
"H2409","6","","300805"
"H2409","6","","300806"
"H2409","6","","403092"
"H2409","6","","403103"
"H2410","1","","256"
"H2410","2","","11538"
"H2410","2","","14139"
"H2410","2","","14549"
"H2410","2","","15088"
"H2410","2","","15147"
"H2410","2","","15236"
"H2410","2","","16788"
"H2410","2","","17099"
"H2410","2","","17141"
"H2410","2","","18059"
"H2410","2","","18061"
"H2410","2","","18062"
"H2410","2","","18266"
"H2410","2","","18507"
"H2410","2","","20322"
"H2410","2","","20735"
"H2410","2","","38071"
"H2410","2","","38072"
"H2410","2","","404459"
"H2410","2","","488840"
"H2410","2","","489117"
"H2410","5","1","101974"
"H2410","5","1","105456"
"H2410","5","1","105459"
"H2410","5","1","105605"
"H2410","5","1","119210"
"H2410","5","1","119245"
"H2410","5","1","119346"
"H2410","5","1","120280"
"H2410","5","1","121504"
"H2410","5","1","122102"
"H2410","5","1","300208"
"H2410","5","1","300226"
"H2410","5","1","300446"
"H2410","5","1","400151"
"H2410","5","1","400662"
"H2410","5","1","402098"
"H2410","5","1","483624"
"H2410","5","1","484345"
"H2410","5","1","484346"
"H2410","5","1","489520"
"H2410","5","1","519450"
"H2410","5","2","300465"
"H2410","5","2","300483"
"H2410","5","2","300490"
"H2410","5","3","100017"
"H2410","5","3","101119"
"H2410","5","3","102825"
"H2410","5","3","104484"
"H2410","5","3","105232"
"H2410","5","3","105461"
"H2410","5","3","105462"
"H2410","5","3","105463"
"H2410","5","3","105470"
"H2410","5","3","105473"
"H2410","5","3","105545"
"H2410","5","3","113245"
"H2410","5","3","124451"
"H2410","5","3","403141"
"H2410","5","3","479327"
"H2410","6","","23382"
"H2410","6","","126450"
"H2410","6","","300805"
"H2410","6","","300806"
"H2410","6","","403092"
"H2410","6","","403103"
"H2410","6","","512382"
"H2411","1","","257"
"H2411","2","","14553"
"H2411","2","","16413"
"H2411","2","","16800"
"H2411","2","","18216"
"H2411","2","","18217"
"H2411","2","","18218"
"H2411","2","","488979"
"H2411","5","1","105167"
"H2411","5","1","105370"
"H2411","5","1","105430"
"H2411","5","1","105479"
"H2411","5","1","105483"
"H2411","5","1","105567"
"H2411","5","1","114007"
"H2411","5","1","114711"
"H2411","5","1","114722"
"H2411","5","1","117363"
"H2411","5","1","120360"
"H2411","5","1","120714"
"H2411","5","1","124055"
"H2411","5","1","125361"
"H2411","5","1","300073"
"H2411","5","1","300451"
"H2411","5","1","400206"
"H2411","5","1","400264"
"H2411","5","1","484366"
"H2411","5","1","484710"
"H2411","5","1","485661"
"H2411","5","1","485662"
"H2411","5","1","485663"
"H2411","5","1","485665"
"H2411","5","1","485668"
"H2411","5","1","486095"
"H2411","5","1","507423"
"H2411","5","1","507424"
"H2411","5","1","508362"
"H2411","5","1","511088"
"H2411","5","1","519451"
"H2411","5","2","300479"
"H2411","5","2","300483"
"H2411","5","2","300490"
"H2411","5","3","100017"
"H2411","5","3","100628"
"H2411","5","3","100820"
"H2411","5","3","101098"
"H2411","5","3","101133"
"H2411","5","3","101149"
"H2411","5","3","102015"
"H2411","5","3","102180"
"H2411","5","3","104484"
"H2411","5","3","105490"
"H2411","5","3","119296"
"H2411","5","3","122384"
"H2411","5","3","124831"
"H2411","5","3","405488"
"H2411","5","3","477831"
"H2411","5","3","480492"
"H2411","5","3","480493"
"H2411","5","3","480494"
"H2411","5","3","480495"
"H2411","5","3","480496"
"H2411","5","3","480498"
"H2411","5","3","480499"
"H2411","5","3","481828"
"H2411","5","3","481829"
"H2411","5","3","491101"
"H2411","5","3","496402"
"H2411","5","3","522525"
"H2411","6","","23382"
"H2411","6","","300805"
"H2411","6","","300808"
"H2411","6","","403092"
"H2411","6","","403103"
"H2411","6","","512382"
"H2412","1","","258"
"H2412","2","","15392"
"H2412","2","","17336"
"H2412","2","","17586"
"H2412","2","","17587"
"H2412","2","","17591"
"H2412","2","","17592"
"H2412","2","","17593"
"H2412","2","","17594"
"H2412","5","1","104477"
"H2412","5","1","104480"
"H2412","5","1","105501"
"H2412","5","1","105502"
"H2412","5","1","105505"
"H2412","5","1","105506"
"H2412","5","1","114727"
"H2412","5","1","114728"
"H2412","5","1","121409"
"H2412","5","1","121969"
"H2412","5","1","121970"
"H2412","5","1","124222"
"H2412","5","1","125418"
"H2412","5","1","125755"
"H2412","5","1","300073"
"H2412","5","1","300126"
"H2412","5","1","300446"
"H2412","5","1","400151"
"H2412","5","1","482421"
"H2412","5","1","504991"
"H2412","5","1","504993"
"H2412","5","1","504999"
"H2412","5","2","300460"
"H2412","5","2","300483"
"H2412","5","2","300490"
"H2412","5","3","100610"
"H2412","5","3","100854"
"H2412","5","3","101097"
"H2412","5","3","101187"
"H2412","5","3","101188"
"H2412","5","3","104484"
"H2412","5","3","104486"
"H2412","5","3","104491"
"H2412","5","3","104503"
"H2412","5","3","105160"
"H2412","5","3","105218"
"H2412","5","3","105493"
"H2412","5","3","105494"
"H2412","5","3","105513"
"H2412","5","3","105525"
"H2412","5","3","118329"
"H2412","5","3","118332"
"H2412","5","3","119075"
"H2412","5","3","119412"
"H2412","5","3","119413"
"H2412","5","3","119672"
"H2412","5","3","124754"
"H2412","5","3","124756"
"H2412","5","3","493678"
"H2412","6","","300806"
"H2412","6","","403092"
"H2412","6","","403103"
"H2412","6","","405348"
"H2413","1","","259"
"H2413","2","","11662"
"H2413","2","","14823"
"H2413","2","","15019"
"H2413","2","","16769"
"H2413","2","","16856"
"H2413","2","","16997"
"H2413","2","","16998"
"H2413","2","","17378"
"H2413","2","","17569"
"H2413","2","","18288"
"H2413","2","","18508"
"H2413","2","","18511"
"H2413","2","","18512"
"H2413","2","","20724"
"H2413","2","","404458"
"H2413","5","1","105537"
"H2413","5","1","105538"
"H2413","5","1","105539"
"H2413","5","1","105561"
"H2413","5","1","105562"
"H2413","5","1","105563"
"H2413","5","1","105564"
"H2413","5","1","114729"
"H2413","5","1","114732"
"H2413","5","1","117548"
"H2413","5","1","124417"
"H2413","5","1","125387"
"H2413","5","1","300125"
"H2413","5","1","300134"
"H2413","5","1","300153"
"H2413","5","1","300172"
"H2413","5","1","300181"
"H2413","5","1","300184"
"H2413","5","1","300185"
"H2413","5","1","300208"
"H2413","5","1","300247"
"H2413","5","1","300282"
"H2413","5","1","300436"
"H2413","5","1","300446"
"H2413","5","1","300451"
"H2413","5","2","300483"
"H2413","5","2","300485"
"H2413","5","2","300490"
"H2413","5","3","100017"
"H2413","5","3","100739"
"H2413","5","3","100854"
"H2413","5","3","101173"
"H2413","5","3","101247"
"H2413","5","3","105198"
"H2413","5","3","105414"
"H2413","5","3","105541"
"H2413","5","3","105542"
"H2413","5","3","105544"
"H2413","5","3","105547"
"H2413","5","3","105550"
"H2413","5","3","105555"
"H2413","5","3","105556"
"H2413","5","3","105557"
"H2413","5","3","105558"
"H2413","5","3","105559"
"H2413","5","3","105560"
"H2413","5","3","105565"
"H2413","5","3","118017"
"H2413","5","3","118563"
"H2413","5","3","121951"
"H2413","5","3","300696"
"H2413","5","3","479159"
"H2413","5","3","479792"
"H2413","5","3","491098"
"H2413","5","3","491104"
"H2413","6","","38055"
"H2413","6","","300795"
"H2413","6","","300806"
"H2413","6","","300808"
"H2413","6","","403092"
"H2413","6","","403103"
"H2413","6","","512382"
"H2414","1","","260"
"H2414","2","","11509"
"H2414","2","","13958"
"H2414","2","","14533"
"H2414","2","","15241"
"H2414","2","","15458"
"H2414","2","","15463"
"H2414","2","","15464"
"H2414","2","","17101"
"H2414","2","","17142"
"H2414","2","","17561"
"H2414","2","","17804"
"H2414","2","","18503"
"H2414","2","","18513"
"H2414","2","","19240"
"H2414","2","","20659"
"H2414","2","","489897"
"H2414","5","1","105377"
"H2414","5","1","105566"
"H2414","5","1","105567"
"H2414","5","1","105589"
"H2414","5","1","119210"
"H2414","5","1","119346"
"H2414","5","1","300078"
"H2414","5","1","300124"
"H2414","5","1","300146"
"H2414","5","1","300153"
"H2414","5","1","300182"
"H2414","5","1","300190"
"H2414","5","1","300205"
"H2414","5","1","300214"
"H2414","5","1","300226"
"H2414","5","1","300247"
"H2414","5","1","300258"
"H2414","5","1","300280"
"H2414","5","1","300446"
"H2414","5","1","484366"
"H2414","5","1","485661"
"H2414","5","1","485662"
"H2414","5","1","486095"
"H2414","5","1","511135"
"H2414","5","1","519451"
"H2414","5","2","300461"
"H2414","5","2","300473"
"H2414","5","2","300490"
"H2414","5","3","100017"
"H2414","5","3","100753"
"H2414","5","3","100800"
"H2414","5","3","100820"
"H2414","5","3","101133"
"H2414","5","3","101154"
"H2414","5","3","103612"
"H2414","5","3","104394"
"H2414","5","3","104484"
"H2414","5","3","105185"
"H2414","5","3","105230"
"H2414","5","3","105331"
"H2414","5","3","105386"
"H2414","5","3","105391"
"H2414","5","3","105470"
"H2414","5","3","105576"
"H2414","5","3","105600"
"H2414","5","3","113245"
"H2414","5","3","124419"
"H2414","5","3","480493"
"H2414","5","3","491101"
"H2414","5","3","495920"
"H2414","5","3","514122"
"H2414","6","","38055"
"H2414","6","","300791"
"H2414","6","","300806"
"H2414","6","","300808"
"H2414","6","","403092"
"H2414","6","","403103"
"H2414","6","","512382"
"H2415","1","","261"
"H2415","2","","12652"
"H2415","2","","13592"
"H2415","2","","13622"
"H2415","2","","13632"
"H2415","2","","13633"
"H2415","2","","13646"
"H2415","2","","14867"
"H2415","2","","16632"
"H2415","2","","17834"
"H2415","2","","18315"
"H2415","2","","20444"
"H2415","2","","20448"
"H2415","2","","20455"
"H2415","2","","20456"
"H2415","2","","20457"
"H2415","2","","20458"
"H2415","2","","20459"
"H2415","2","","20460"
"H2415","2","","20463"
"H2415","2","","20656"
"H2415","2","","20692"
"H2415","2","","20693"
"H2415","2","","20694"
"H2415","2","","20695"
"H2415","2","","20696"
"H2415","2","","20698"
"H2415","2","","20699"
"H2415","2","","20700"
"H2415","2","","20701"
"H2415","2","","20707"
"H2415","2","","20708"
"H2415","2","","20709"
"H2415","2","","20710"
"H2415","2","","404460"
"H2415","5","1","105605"
"H2415","5","1","105609"
"H2415","5","1","105616"
"H2415","5","1","105617"
"H2415","5","1","105621"
"H2415","5","1","114734"
"H2415","5","1","119346"
"H2415","5","1","300130"
"H2415","5","1","300208"
"H2415","5","1","300247"
"H2415","5","1","300408"
"H2415","5","1","300446"
"H2415","5","1","400151"
"H2415","5","1","400662"
"H2415","5","1","482999"
"H2415","5","1","483121"
"H2415","5","1","484325"
"H2415","5","2","300460"
"H2415","5","2","300465"
"H2415","5","2","300490"
"H2415","5","3","100820"
"H2415","5","3","101119"
"H2415","5","3","101247"
"H2415","5","3","105331"
"H2415","5","3","105417"
"H2415","5","3","105600"
"H2415","5","3","105624"
"H2415","5","3","105625"
"H2415","5","3","105626"
"H2415","5","3","113245"
"H2415","5","3","122884"
"H2415","5","3","124451"
"H2415","5","3","126177"
"H2415","5","3","403141"
"H2415","5","3","480132"
"H2415","5","3","514055"
"H2415","5","3","514056"
"H2415","5","3","519444"
"H2415","6","","126450"
"H2415","6","","300801"
"H2415","6","","300805"
"H2415","6","","300806"
"H2415","6","","403092"
"H2415","6","","403103"
"H2415","6","","512382"
"H2416","1","","488630"
"H2416","2","","15178"
"H2416","5","1","102902"
"H2416","5","1","105148"
"H2416","5","1","105167"
"H2416","5","1","105575"
"H2416","5","1","123419"
"H2416","5","1","124976"
"H2416","5","1","300073"
"H2416","5","1","300124"
"H2416","5","1","300226"
"H2416","5","1","300233"
"H2416","5","1","402294"
"H2416","5","1","403326"
"H2416","5","1","403604"
"H2416","5","1","404169"
"H2416","5","1","482508"
"H2416","5","1","482579"
"H2416","5","1","482583"
"H2416","5","1","483878"
"H2416","5","1","483879"
"H2416","5","1","483884"
"H2416","5","1","483885"
"H2416","5","2","300460"
"H2416","5","2","300465"
"H2416","5","2","300490"
"H2416","5","3","100741"
"H2416","5","3","100800"
"H2416","5","3","100820"
"H2416","5","3","101098"
"H2416","5","3","101133"
"H2416","5","3","101149"
"H2416","5","3","102013"
"H2416","5","3","117947"
"H2416","5","3","119296"
"H2416","5","3","491101"
"H2416","5","3","514122"
"H2416","5","3","514736"
"H2416","6","","23382"
"H2416","6","","38055"
"H2416","6","","300806"
"H2416","6","","403092"
"H2416","6","","403103"
"H2417","1","","488714"
"H2417","2","","12273"
"H2417","2","","13158"
"H2417","5","1","104387"
"H2417","5","1","105326"
"H2417","5","1","105336"
"H2417","5","1","105851"
"H2417","5","1","117907"
"H2417","5","1","119346"
"H2417","5","1","121703"
"H2417","5","1","123583"
"H2417","5","1","124420"
"H2417","5","1","300135"
"H2417","5","1","300139"
"H2417","5","1","300242"
"H2417","5","1","300255"
"H2417","5","1","300258"
"H2417","5","1","300509"
"H2417","5","1","400151"
"H2417","5","1","402328"
"H2417","5","1","482508"
"H2417","5","1","484109"
"H2417","5","1","484111"
"H2417","5","1","485681"
"H2417","5","1","490106"
"H2417","5","1","519445"
"H2417","5","1","519446"
"H2417","5","2","300465"
"H2417","5","2","300483"
"H2417","5","2","300490"
"H2417","5","3","100017"
"H2417","5","3","100130"
"H2417","5","3","101247"
"H2417","5","3","105331"
"H2417","5","3","105333"
"H2417","5","3","105335"
"H2417","5","3","105345"
"H2417","5","3","105413"
"H2417","5","3","105414"
"H2417","5","3","113245"
"H2417","5","3","120016"
"H2417","5","3","124412"
"H2417","5","3","478774"
"H2417","5","3","478780"
"H2417","5","3","479335"
"H2417","5","3","518931"
"H2417","6","","23382"
"H2417","6","","38055"
"H2417","6","","126450"
"H2417","6","","300806"
"H2417","6","","403092"
"H2417","6","","403103"
"H2417","6","","512382"
"H2418","1","","488720"
"H2418","2","","17115"
"H2418","2","","17257"
"H2418","2","","17305"
"H2418","2","","19443"
"H2418","2","","19444"
"H2418","2","","19446"
"H2418","2","","488846"
"H2418","2","","488847"
"H2418","5","1","102903"
"H2418","5","1","105152"
"H2418","5","1","105275"
"H2418","5","1","105276"
"H2418","5","1","114698"
"H2418","5","1","124339"
"H2418","5","1","300124"
"H2418","5","1","300135"
"H2418","5","1","300152"
"H2418","5","1","300173"
"H2418","5","1","300181"
"H2418","5","1","300208"
"H2418","5","1","300255"
"H2418","5","1","403910"
"H2418","5","1","482195"
"H2418","5","1","483466"
"H2418","5","1","484153"
"H2418","5","1","484154"
"H2418","5","1","486470"
"H2418","5","2","300460"
"H2418","5","2","300473"
"H2418","5","2","300479"
"H2418","5","2","300490"
"H2418","5","3","100017"
"H2418","5","3","101173"
"H2418","5","3","104514"
"H2418","5","3","104547"
"H2418","5","3","105244"
"H2418","5","3","105294"
"H2418","5","3","105339"
"H2418","5","3","105414"
"H2418","5","3","113245"
"H2418","5","3","121951"
"H2418","5","3","122384"
"H2418","5","3","123515"
"H2418","5","3","300696"
"H2418","5","3","476804"
"H2418","5","3","478838"
"H2418","5","3","478839"
"H2418","5","3","478840"
"H2418","5","3","478847"
"H2418","5","3","491040"
"H2418","5","3","491064"
"H2418","5","3","514047"
"H2418","5","3","514111"
"H2418","5","3","514944"
"H2418","5","3","514945"
"H2418","5","3","515100"
"H2418","6","","23382"
"H2418","6","","38055"
"H2418","6","","126450"
"H2418","6","","300801"
"H2418","6","","403092"
"H2418","6","","403103"
"H2419","1","","488740"
"H2419","2","","488848"
"H2419","5","1","101981"
"H2419","5","1","105193"
"H2419","5","1","105200"
"H2419","5","1","105201"
"H2419","5","1","122852"
"H2419","5","1","300134"
"H2419","5","1","400206"
"H2419","5","1","400820"
"H2419","5","1","405118"
"H2419","5","1","482508"
"H2419","5","1","484111"
"H2419","5","1","484325"
"H2419","5","1","484326"
"H2419","5","1","484327"
"H2419","5","1","484328"
"H2419","5","1","484330"
"H2419","5","1","484377"
"H2419","5","1","486779"
"H2419","5","2","300483"
"H2419","5","2","300490"
"H2419","5","2","300497"
"H2419","5","3","100628"
"H2419","5","3","100740"
"H2419","5","3","101122"
"H2419","5","3","101214"
"H2419","5","3","105333"
"H2419","5","3","116495"
"H2419","5","3","124412"
"H2419","5","3","476801"
"H2419","5","3","479099"
"H2419","5","3","479100"
"H2419","5","3","479101"
"H2419","5","3","479102"
"H2419","5","3","479103"
"H2419","5","3","479104"
"H2419","5","3","479105"
"H2419","5","3","479107"
"H2419","5","3","479108"
"H2419","5","3","479327"
"H2419","5","3","491096"
"H2419","5","3","491097"
"H2419","5","3","491098"
"H2419","6","","23382"
"H2419","6","","38055"
"H2419","6","","300806"
"H2419","6","","403092"
"H2419","6","","403103"
"H2420","1","","488760"
"H2420","2","","18536"
"H2420","2","","18538"
"H2420","2","","18539"
"H2420","2","","18542"
"H2420","2","","18543"
"H2420","2","","18545"
"H2420","2","","404457"
"H2420","2","","488851"
"H2420","5","1","101974"
"H2420","5","1","105336"
"H2420","5","1","105456"
"H2420","5","1","105459"
"H2420","5","1","119346"
"H2420","5","1","300178"
"H2420","5","1","300226"
"H2420","5","1","300256"
"H2420","5","1","300364"
"H2420","5","1","400206"
"H2420","5","1","405079"
"H2420","5","1","483667"
"H2420","5","1","484567"
"H2420","5","1","484568"
"H2420","5","1","484570"
"H2420","5","2","300460"
"H2420","5","2","300483"
"H2420","5","2","300490"
"H2420","5","3","100017"
"H2420","5","3","100746"
"H2420","5","3","101119"
"H2420","5","3","101175"
"H2420","5","3","104484"
"H2420","5","3","105232"
"H2420","5","3","105461"
"H2420","5","3","105462"
"H2420","5","3","105465"
"H2420","5","3","113245"
"H2420","5","3","479321"
"H2420","5","3","479323"
"H2420","5","3","479325"
"H2420","5","3","479327"
"H2420","5","3","479328"
"H2420","5","3","479330"
"H2420","5","3","479331"
"H2420","5","3","480116"
"H2420","5","3","491096"
"H2420","5","3","491098"
"H2420","6","","23382"
"H2420","6","","38055"
"H2420","6","","300806"
"H2420","6","","403092"
"H2420","6","","403103"
"H2421","1","","488761"
"H2421","2","","17201"
"H2421","2","","17327"
"H2421","2","","18267"
"H2421","2","","488839"
"H2421","5","1","101129"
"H2421","5","1","105238"
"H2421","5","1","105239"
"H2421","5","1","105300"
"H2421","5","1","105459"
"H2421","5","1","105479"
"H2421","5","1","116996"
"H2421","5","1","123583"
"H2421","5","1","125495"
"H2421","5","1","300155"
"H2421","5","1","300180"
"H2421","5","1","300181"
"H2421","5","1","300208"
"H2421","5","1","300255"
"H2421","5","1","300265"
"H2421","5","1","300408"
"H2421","5","1","300451"
"H2421","5","1","400820"
"H2421","5","1","402040"
"H2421","5","1","403326"
"H2421","5","1","483879"
"H2421","5","1","484377"
"H2421","5","1","484572"
"H2421","5","1","484577"
"H2421","5","1","484579"
"H2421","5","1","485420"
"H2421","5","1","485737"
"H2421","5","1","502506"
"H2421","5","1","505780"
"H2421","5","2","300460"
"H2421","5","2","300467"
"H2421","5","2","300490"
"H2421","5","3","100017"
"H2421","5","3","101098"
"H2421","5","3","101173"
"H2421","5","3","101207"
"H2421","5","3","105153"
"H2421","5","3","105198"
"H2421","5","3","105244"
"H2421","5","3","105335"
"H2421","5","3","105339"
"H2421","5","3","105414"
"H2421","5","3","105601"
"H2421","5","3","109225"
"H2421","5","3","117681"
"H2421","5","3","117945"
"H2421","5","3","300696"
"H2421","5","3","478783"
"H2421","5","3","479101"
"H2421","5","3","479327"
"H2421","5","3","479342"
"H2421","5","3","479343"
"H2421","5","3","479345"
"H2421","5","3","479348"
"H2421","5","3","480132"
"H2421","5","3","481149"
"H2421","5","3","493618"
"H2421","6","","23382"
"H2421","6","","300806"
"H2421","6","","403092"
"H2421","6","","403103"
"H2421","6","","512382"
"H2422","1","","488780"
"H2422","2","","19635"
"H2422","5","1","101287"
"H2422","5","1","105148"
"H2422","5","1","106164"
"H2422","5","1","119399"
"H2422","5","1","120788"
"H2422","5","1","123419"
"H2422","5","1","126104"
"H2422","5","1","300226"
"H2422","5","1","300233"
"H2422","5","1","300258"
"H2422","5","1","482508"
"H2422","5","1","484708"
"H2422","5","1","484709"
"H2422","5","1","484710"
"H2422","5","1","484711"
"H2422","5","1","484712"
"H2422","5","1","499623"
"H2422","5","2","300460"
"H2422","5","2","300467"
"H2422","5","2","300490"
"H2422","5","3","100017"
"H2422","5","3","100740"
"H2422","5","3","100746"
"H2422","5","3","100800"
"H2422","5","3","100820"
"H2422","5","3","101098"
"H2422","5","3","101133"
"H2422","5","3","101149"
"H2422","5","3","101173"
"H2422","5","3","101203"
"H2422","5","3","102825"
"H2422","5","3","103612"
"H2422","5","3","105211"
"H2422","5","3","105531"
"H2422","5","3","117947"
"H2422","5","3","119296"
"H2422","5","3","124412"
"H2422","5","3","125723"
"H2422","5","3","476801"
"H2422","5","3","478092"
"H2422","5","3","478774"
"H2422","5","3","479102"
"H2422","5","3","479107"
"H2422","5","3","479108"
"H2422","5","3","479172"
"H2422","5","3","479343"
"H2422","5","3","479560"
"H2422","5","3","479561"
"H2422","5","3","513990"
"H2422","5","3","514014"
"H2422","5","3","514135"
"H2422","5","3","514741"
"H2422","5","3","514742"
"H2422","5","3","514918"
"H2422","6","","23382"
"H2422","6","","300806"
"H2422","6","","403092"
"H2422","6","","403103"
"H2423","1","","488856"
"H2423","2","","16500"
"H2423","2","","16506"
"H2423","2","","16526"
"H2423","2","","16531"
"H2423","2","","488970"
"H2423","2","","488971"
"H2423","2","","488972"
"H2423","5","1","102902"
"H2423","5","1","105110"
"H2423","5","1","105192"
"H2423","5","1","105193"
"H2423","5","1","105194"
"H2423","5","1","117907"
"H2423","5","1","124826"
"H2423","5","1","125004"
"H2423","5","1","300178"
"H2423","5","1","300233"
"H2423","5","1","400323"
"H2423","5","1","403898"
"H2423","5","1","405079"
"H2423","5","1","482636"
"H2423","5","1","483892"
"H2423","5","1","484154"
"H2423","5","1","484314"
"H2423","5","1","484345"
"H2423","5","1","484657"
"H2423","5","1","484838"
"H2423","5","1","484839"
"H2423","5","1","486014"
"H2423","5","1","505174"
"H2423","5","1","508362"
"H2423","5","2","300460"
"H2423","5","2","300465"
"H2423","5","2","300483"
"H2423","5","2","300490"
"H2423","5","3","100144"
"H2423","5","3","100286"
"H2423","5","3","101119"
"H2423","5","3","105211"
"H2423","5","3","105340"
"H2423","5","3","105531"
"H2423","5","3","105604"
"H2423","5","3","106474"
"H2423","5","3","109977"
"H2423","5","3","123443"
"H2423","5","3","125313"
"H2423","5","3","476859"
"H2423","5","3","478276"
"H2423","5","3","478360"
"H2423","5","3","479688"
"H2423","5","3","479690"
"H2423","5","3","479691"
"H2423","5","3","479692"
"H2423","5","3","479694"
"H2423","5","3","479695"
"H2423","5","3","479697"
"H2423","5","3","491096"
"H2423","5","3","491097"
"H2423","5","3","491099"
"H2423","5","3","491104"
"H2423","6","","23382"
"H2423","6","","38055"
"H2423","6","","300806"
"H2423","6","","403092"
"H2423","6","","403103"
"H2424","1","","488875"
"H2424","2","","12183"
"H2424","5","1","105326"
"H2424","5","1","105403"
"H2424","5","1","105405"
"H2424","5","1","105407"
"H2424","5","1","117907"
"H2424","5","1","118532"
"H2424","5","1","119346"
"H2424","5","1","120260"
"H2424","5","1","122262"
"H2424","5","1","300130"
"H2424","5","1","300256"
"H2424","5","1","300312"
"H2424","5","1","400609"
"H2424","5","1","400694"
"H2424","5","1","483320"
"H2424","5","1","483586"
"H2424","5","1","484378"
"H2424","5","1","484418"
"H2424","5","1","485034"
"H2424","5","1","485035"
"H2424","5","2","300465"
"H2424","5","2","300483"
"H2424","5","2","300489"
"H2424","5","2","300490"
"H2424","5","3","100362"
"H2424","5","3","102224"
"H2424","5","3","102730"
"H2424","5","3","102802"
"H2424","5","3","103130"
"H2424","5","3","104395"
"H2424","5","3","105334"
"H2424","5","3","105335"
"H2424","5","3","105339"
"H2424","5","3","105410"
"H2424","5","3","105411"
"H2424","5","3","105413"
"H2424","5","3","105414"
"H2424","5","3","105417"
"H2424","5","3","113245"
"H2424","5","3","119355"
"H2424","5","3","123515"
"H2424","5","3","300696"
"H2424","5","3","476797"
"H2424","5","3","476801"
"H2424","5","3","476802"
"H2424","5","3","476804"
"H2424","5","3","479108"
"H2424","5","3","479911"
"H2424","5","3","479912"
"H2424","5","3","482043"
"H2424","5","3","491109"
"H2424","5","3","514055"
"H2424","5","3","514056"
"H2424","6","","23382"
"H2424","6","","38055"
"H2424","6","","300806"
"H2424","6","","403092"
"H2424","6","","403103"
"H2425","1","","488901"
"H2425","2","","15082"
"H2425","2","","15084"
"H2425","2","","488959"
"H2425","5","1","105238"
"H2425","5","1","105239"
"H2425","5","1","105262"
"H2425","5","1","105264"
"H2425","5","1","105269"
"H2425","5","1","119210"
"H2425","5","1","300135"
"H2425","5","1","300180"
"H2425","5","1","300208"
"H2425","5","1","300255"
"H2425","5","1","300451"
"H2425","5","1","300518"
"H2425","5","1","402094"
"H2425","5","1","485212"
"H2425","5","1","485443"
"H2425","5","2","300460"
"H2425","5","2","300467"
"H2425","5","2","300490"
"H2425","5","3","100017"
"H2425","5","3","100739"
"H2425","5","3","101173"
"H2425","5","3","101247"
"H2425","5","3","105198"
"H2425","5","3","105244"
"H2425","5","3","105257"
"H2425","5","3","105258"
"H2425","5","3","105259"
"H2425","5","3","105261"
"H2425","5","3","105263"
"H2425","5","3","105265"
"H2425","5","3","105339"
"H2425","5","3","105414"
"H2425","5","3","105778"
"H2425","5","3","113245"
"H2425","5","3","123443"
"H2425","5","3","300696"
"H2425","5","3","300763"
"H2425","5","3","476801"
"H2425","5","3","479327"
"H2425","5","3","479560"
"H2425","5","3","480132"
"H2425","5","3","491040"
"H2425","5","3","491096"
"H2425","5","3","491097"
"H2425","5","3","513994"
