parent_entity_id,child_entity_id,entity_kind,relation_type,source
SKL_78d33c554ba5,SKL_9382981177b9,skill,broader_than,ESCO_SKILLS
SKL_1453ea0b57fd,SKL_a126050b0def,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_b72717b1c634,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_8dde31f76b27,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_7412de0dce4d,skill,broader_than,ESCO_SKILLS
SKL_b9e3c5128719,SKL_cff6a6e08edc,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_2e445df6f74b,skill,broader_than,ESCO_SKILLS
SKL_4c7541ae401a,SKL_ae7e75a47fef,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_327b78a43765,skill,broader_than,ESCO_SKILLS
SKL_95c40cdd51f6,SKL_a86c206915f7,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_666b5797ca38,skill,broader_than,ESCO_SKILLS
SKL_d96d6aaf8b87,SKL_5fd1a916f288,skill,broader_than,ESCO_SKILLS
SKL_e21d2bf7fe36,SKL_416a1accd749,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_8dd0d4b0a0f0,skill,broader_than,ESCO_SKILLS
SKL_20f8b4f7eb09,SKL_3f8f40bf38e2,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_2ab0a661bd39,skill,broader_than,ESCO_SKILLS
SKL_adbf3ba9a54c,SKL_1a4ed06c76f8,skill,broader_than,ESCO_SKILLS
SKL_78338510ffd2,SKL_3553a9690c87,skill,broader_than,ESCO_SKILLS
SKL_b40b66e0c4de,SKL_8f434db53f66,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_419d9382e4ff,skill,broader_than,ESCO_SKILLS
SKL_f1fa5403b560,SKL_ac0b25e174b2,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_5a7d26256464,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_c4334e388dc0,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_ea96d8f39e81,skill,broader_than,ESCO_SKILLS
SKL_b809851ed24c,SKL_67a347a11595,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_9c5bfe58b903,skill,broader_than,ESCO_SKILLS
SKL_369f31759e91,SKL_dab5e29d779a,skill,broader_than,ESCO_SKILLS
SKL_2071d45dc6aa,SKL_9b3099d24296,skill,broader_than,ESCO_SKILLS
SKL_f1fa5403b560,SKL_ffe2d205d4f8,skill,broader_than,ESCO_SKILLS
SKL_d8f0765c1c31,SKL_66664fb959be,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_0dd7a481496c,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_c70564109e85,skill,broader_than,ESCO_SKILLS
SKL_ee5d8033ce34,SKL_c0d9b25a3929,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_80f14516b25e,skill,broader_than,ESCO_SKILLS
SKL_170dd53a8860,SKL_00dbf096a81b,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_175902ab3712,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_8e38f536a298,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_83dfa0298e85,skill,broader_than,ESCO_SKILLS
SKL_87acac1fd513,SKL_df7bd352b749,skill,broader_than,ESCO_SKILLS
SKL_aaabf934fad2,SKL_3edaef77a8dc,skill,broader_than,ESCO_SKILLS
SKL_a41501d93d27,SKL_e488fded0295,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_5f8c22d6f0f5,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_aea959fc8fab,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_edbffb865bc9,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_6187c92b007c,skill,broader_than,ESCO_SKILLS
SKL_2f5cc21ba740,SKL_ca7f5b48d835,skill,broader_than,ESCO_SKILLS
SKL_d5ac46835686,SKL_0061e17f554c,skill,broader_than,ESCO_SKILLS
SKL_7119eb664ab9,SKL_f9a3c3ad2595,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_627bb45cf813,skill,broader_than,ESCO_SKILLS
SKL_4347c571ba42,SKL_6c3b2061ca0c,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_b62225bfd370,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_fa3ca530b552,skill,broader_than,ESCO_SKILLS
SKL_09329479dcd3,SKL_7316456072df,skill,broader_than,ESCO_SKILLS
SKL_6cccbc832323,SKL_eab15b524936,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_1dda76e1d1b2,skill,broader_than,ESCO_SKILLS
SKL_8d8d08b40444,SKL_4ffa5c387846,skill,broader_than,ESCO_SKILLS
SKL_26ca5e65420b,SKL_84f1843c952b,skill,broader_than,ESCO_SKILLS
SKL_9600e022ce3f,SKL_d2fc616de47b,skill,broader_than,ESCO_SKILLS
SKL_53a40bab45a5,SKL_6f15480a7a8b,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_c7c7c6f07c2b,skill,broader_than,ESCO_SKILLS
SKL_f67716abe1af,SKL_fba4f836c64f,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_056d3e37266e,skill,broader_than,ESCO_SKILLS
SKL_e21d2bf7fe36,SKL_07409ae8fbfd,skill,broader_than,ESCO_SKILLS
SKL_a41501d93d27,SKL_3ea0e58ddba3,skill,broader_than,ESCO_SKILLS
SKL_bad628a57dfc,SKL_2d3ddbdb3c37,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_049ae1a3abf1,skill,broader_than,ESCO_SKILLS
SKL_8c16ca127c1f,SKL_04e6c64d8bdd,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_36d64273ebbf,skill,broader_than,ESCO_SKILLS
SKL_2f5cc21ba740,SKL_ba74f5ebe5fa,skill,broader_than,ESCO_SKILLS
SKL_23085972a5e1,SKL_c3a6a015f14b,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_45b5255faa15,skill,broader_than,ESCO_SKILLS
SKL_23085972a5e1,SKL_c7f3dda43bfb,skill,broader_than,ESCO_SKILLS
SKL_c33821ba45d6,SKL_790fe3c6937a,skill,broader_than,ESCO_SKILLS
SKL_fae7568e2548,SKL_407a5ba1b983,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_f24b2d743df5,skill,broader_than,ESCO_SKILLS
SKL_d91f21a94055,SKL_0a5c4286d0e8,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_a79209ee3045,skill,broader_than,ESCO_SKILLS
SKL_cb1978958417,SKL_c0a2e4a81fa2,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_5947e7bab77c,skill,broader_than,ESCO_SKILLS
SKL_7519c0fec7d2,SKL_326678bb744d,skill,broader_than,ESCO_SKILLS
SKL_b9e3c5128719,SKL_a03e3e9e052f,skill,broader_than,ESCO_SKILLS
SKL_1f009c8f6a48,SKL_f8cdff52e6ee,skill,broader_than,ESCO_SKILLS
SKL_e647af2d6a42,SKL_9a9bfcbede67,skill,broader_than,ESCO_SKILLS
SKL_1453ea0b57fd,SKL_b9899d180c91,skill,broader_than,ESCO_SKILLS
SKL_80f9df514fb8,SKL_10d562320667,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_1da867302f5b,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_9530b497844a,skill,broader_than,ESCO_SKILLS
SKL_7119eb664ab9,SKL_ba3fb6052878,skill,broader_than,ESCO_SKILLS
SKL_6cccbc832323,SKL_f59552a8dc52,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_4a174ce373ac,skill,broader_than,ESCO_SKILLS
SKL_99b6dfb907e9,SKL_abe2c7df8fba,skill,broader_than,ESCO_SKILLS
SKL_8f951812d27f,SKL_3cbcca60d860,skill,broader_than,ESCO_SKILLS
SKL_309165ba639e,SKL_232a99be9711,skill,broader_than,ESCO_SKILLS
SKL_92dcce70f015,SKL_97b9ea638158,skill,broader_than,ESCO_SKILLS
SKL_66180baac6e4,SKL_736069c45b6d,skill,broader_than,ESCO_SKILLS
SKL_2ce7334bb9c5,SKL_e821afde5430,skill,broader_than,ESCO_SKILLS
SKL_cf7c3c765da5,SKL_67a4d439c738,skill,broader_than,ESCO_SKILLS
SKL_20f8b4f7eb09,SKL_0cac93234618,skill,broader_than,ESCO_SKILLS
SKL_ead5f66c983d,SKL_0dcb87ca96d3,skill,broader_than,ESCO_SKILLS
SKL_54e90d682c81,SKL_e54666219b27,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_1b5ba325ef7d,skill,broader_than,ESCO_SKILLS
SKL_817862310f04,SKL_67477491a4ca,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_9047686e98fd,skill,broader_than,ESCO_SKILLS
SKL_a41501d93d27,SKL_e36932d9aee8,skill,broader_than,ESCO_SKILLS
SKL_2bd23e1a18e7,SKL_520745ec72e2,skill,broader_than,ESCO_SKILLS
SKL_564b6752d60e,SKL_1548ab6bfafd,skill,broader_than,ESCO_SKILLS
SKL_f3ca1938b8f6,SKL_ee83919bd870,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_91a3e0a560f7,skill,broader_than,ESCO_SKILLS
SKL_b90181e8b24c,SKL_84b9afc432b4,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_a47350a90c0e,skill,broader_than,ESCO_SKILLS
SKL_17ef27cb65de,SKL_614950908b5b,skill,broader_than,ESCO_SKILLS
SKL_ee04c5da3db2,SKL_0c7f1dd9abf3,skill,broader_than,ESCO_SKILLS
SKL_d6c0b4c0fb5a,SKL_b987f0547d15,skill,broader_than,ESCO_SKILLS
SKL_ef3949b7f79f,SKL_415d601a3a97,skill,broader_than,ESCO_SKILLS
SKL_cb1978958417,SKL_b0bfbf4c0f2a,skill,broader_than,ESCO_SKILLS
SKL_bc5b4ac739bc,SKL_4a2d8a931138,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_993e5a908b00,skill,broader_than,ESCO_SKILLS
SKL_1e594f8c6e15,SKL_598b19e5beee,skill,broader_than,ESCO_SKILLS
SKL_77f2ba894546,SKL_318b0a40b120,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_df4bdc537b33,skill,broader_than,ESCO_SKILLS
SKL_d8f0765c1c31,SKL_2dbc3a7582b5,skill,broader_than,ESCO_SKILLS
SKL_c3874fe564df,SKL_38a7b22f4dbe,skill,broader_than,ESCO_SKILLS
SKL_85d6f18cb7bf,SKL_69701380f3af,skill,broader_than,ESCO_SKILLS
SKL_d04bef74edf7,SKL_bbc55bdf9279,skill,broader_than,ESCO_SKILLS
SKL_3cd7a0007015,SKL_f6782c956f34,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_2116d3bf8e62,skill,broader_than,ESCO_SKILLS
SKL_ef3bd7544220,SKL_57820393d1d6,skill,broader_than,ESCO_SKILLS
SKL_e3fbc0d4c1db,SKL_08aae3431f2b,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_0faa638ce520,skill,broader_than,ESCO_SKILLS
SKL_77f2ba894546,SKL_be15098358f4,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_1769646821a8,skill,broader_than,ESCO_SKILLS
SKL_aaabf934fad2,SKL_e31c30f07321,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_1ec8e222a519,skill,broader_than,ESCO_SKILLS
SKL_d36a87241b3e,SKL_666b1c906f94,skill,broader_than,ESCO_SKILLS
SKL_aaabf934fad2,SKL_17de38ea8328,skill,broader_than,ESCO_SKILLS
SKL_77f2ba894546,SKL_9b29beea7c1b,skill,broader_than,ESCO_SKILLS
SKL_e3fbc0d4c1db,SKL_95c9d04b930b,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_f538b5a71a6c,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_f858e811b523,skill,broader_than,ESCO_SKILLS
SKL_fae7568e2548,SKL_f481a9c7d3e1,skill,broader_than,ESCO_SKILLS
SKL_2ce7334bb9c5,SKL_7b9281bcde1f,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_1058cd52f3ac,skill,broader_than,ESCO_SKILLS
SKL_702ac47c3fd3,SKL_1d3b625b251f,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_d8c205c532f4,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_27d19457db14,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_ab39799c3a36,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_55cd3dcd5e3b,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_85407d1bf0c9,skill,broader_than,ESCO_SKILLS
SKL_73e01dacd683,SKL_04d28b46c58b,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_f335ed0ef250,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_87e726dfb63f,skill,broader_than,ESCO_SKILLS
SKL_6cccbc832323,SKL_c9f64b378429,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_6b4086c51411,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_b2efdf0b940a,skill,broader_than,ESCO_SKILLS
SKL_d5ac46835686,SKL_c6d25b351f1c,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_b7ce18b01c97,skill,broader_than,ESCO_SKILLS
SKL_aaabf934fad2,SKL_633fc2486338,skill,broader_than,ESCO_SKILLS
SKL_d98f0a4cabf5,SKL_1e5d6fd05d45,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_04a2d8996b23,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_4aab07be640c,skill,broader_than,ESCO_SKILLS
SKL_f1fa5403b560,SKL_15e3b435f285,skill,broader_than,ESCO_SKILLS
SKL_2e71f23c8a32,SKL_20d234eddd45,skill,broader_than,ESCO_SKILLS
SKL_0c69b2e7a542,SKL_93b83a6c5124,skill,broader_than,ESCO_SKILLS
SKL_aaef8050ef20,SKL_b04355598611,skill,broader_than,ESCO_SKILLS
SKL_17ef27cb65de,SKL_9ceba7edd185,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_3b3c14a06a23,skill,broader_than,ESCO_SKILLS
SKL_ca776a7a3b8c,SKL_845971a3c198,skill,broader_than,ESCO_SKILLS
SKL_bf0b9f662415,SKL_56a834a16738,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_503d8d5f426a,skill,broader_than,ESCO_SKILLS
SKL_d8f0765c1c31,SKL_4c069489e522,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_4856cd0b061c,skill,broader_than,ESCO_SKILLS
SKL_cf1feade88cc,SKL_8c496c476189,skill,broader_than,ESCO_SKILLS
SKL_0c69b2e7a542,SKL_64c0fc011a7c,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_abed322709f3,skill,broader_than,ESCO_SKILLS
SKL_a41501d93d27,SKL_4f904bbda9e7,skill,broader_than,ESCO_SKILLS
SKL_d863c054ef67,SKL_a96ffa22eed3,skill,broader_than,ESCO_SKILLS
SKL_34182ebaf9a2,SKL_6c3ae14bc83c,skill,broader_than,ESCO_SKILLS
SKL_10fe969e1261,SKL_6f26fd81e617,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_014598d4e683,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_1e17e9badaf4,skill,broader_than,ESCO_SKILLS
SKL_cea699b59583,SKL_cb3e1d175d75,skill,broader_than,ESCO_SKILLS
SKL_0c69b2e7a542,SKL_891fd5e04d20,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_b7a8a0c55d12,skill,broader_than,ESCO_SKILLS
SKL_9600e022ce3f,SKL_6517241bd708,skill,broader_than,ESCO_SKILLS
SKL_db523198cffb,SKL_ba0548301caf,skill,broader_than,ESCO_SKILLS
SKL_e6e808990e37,SKL_40d131c16648,skill,broader_than,ESCO_SKILLS
SKL_6791d32cdc4a,SKL_90249c2c38fb,skill,broader_than,ESCO_SKILLS
SKL_7119eb664ab9,SKL_e1825caf7751,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_74a5a5844b4c,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_4bd78f1eaa16,skill,broader_than,ESCO_SKILLS
SKL_bb5f053ffdd4,SKL_e003d365f569,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_d2f9a7bfd5f5,skill,broader_than,ESCO_SKILLS
SKL_ca776a7a3b8c,SKL_4fdff2983c01,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_6b32ff1ba138,skill,broader_than,ESCO_SKILLS
SKL_89a78a18c275,SKL_e439fbbfbc7a,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_df8fb6fe7b07,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_2910ef285ce6,skill,broader_than,ESCO_SKILLS
SKL_b2aff16de2fe,SKL_7493dcb6b2b6,skill,broader_than,ESCO_SKILLS
SKL_b0431e61371b,SKL_e165ed88641f,skill,broader_than,ESCO_SKILLS
SKL_4347c571ba42,SKL_9220927db32b,skill,broader_than,ESCO_SKILLS
SKL_8862eb917215,SKL_c2de78d58ab5,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_2556f77c4d95,skill,broader_than,ESCO_SKILLS
SKL_f1fa5403b560,SKL_8db24c80deff,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_b66a815da958,skill,broader_than,ESCO_SKILLS
SKL_1453ea0b57fd,SKL_509e2294bb57,skill,broader_than,ESCO_SKILLS
SKL_2bd23e1a18e7,SKL_5ca14d6a9200,skill,broader_than,ESCO_SKILLS
SKL_fd713cc9d423,SKL_809148c72d37,skill,broader_than,ESCO_SKILLS
SKL_f3ca1938b8f6,SKL_55abf2ea1a9a,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_2621a1e8af59,skill,broader_than,ESCO_SKILLS
SKL_508c5b0a1d5c,SKL_4dd74973e17f,skill,broader_than,ESCO_SKILLS
SKL_0cfc550edab2,SKL_0433197adf10,skill,broader_than,ESCO_SKILLS
SKL_bb5f053ffdd4,SKL_49903d102cc5,skill,broader_than,ESCO_SKILLS
SKL_4347c571ba42,SKL_fcdb4c0ba884,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_ec48889c1990,skill,broader_than,ESCO_SKILLS
SKL_49eac973733e,SKL_e10148fa338b,skill,broader_than,ESCO_SKILLS
SKL_4dc55d1c0758,SKL_0c884fec569d,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_f7ccf4374ea5,skill,broader_than,ESCO_SKILLS
SKL_445b3ba921d0,SKL_96ee9eaa399f,skill,broader_than,ESCO_SKILLS
SKL_ef3949b7f79f,SKL_332bba6c3d78,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_6a62eec16e7c,skill,broader_than,ESCO_SKILLS
SKL_9493d2030667,SKL_92c7bf31c854,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_b1c3417f0755,skill,broader_than,ESCO_SKILLS
SKL_4c7541ae401a,SKL_7394112e8e6c,skill,broader_than,ESCO_SKILLS
SKL_7119eb664ab9,SKL_936597d8bb26,skill,broader_than,ESCO_SKILLS
SKL_80f9df514fb8,SKL_71c5bfd3aab5,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_16961efeb0ab,skill,broader_than,ESCO_SKILLS
SKL_e3fbc0d4c1db,SKL_19a46cabd4d8,skill,broader_than,ESCO_SKILLS
SKL_b2aff16de2fe,SKL_7b5a3024eeeb,skill,broader_than,ESCO_SKILLS
SKL_ca776a7a3b8c,SKL_e5dfb4a3c635,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_36cc2d6edd1a,skill,broader_than,ESCO_SKILLS
SKL_23085972a5e1,SKL_739c039c3749,skill,broader_than,ESCO_SKILLS
SKL_cf1feade88cc,SKL_d62e22da07a7,skill,broader_than,ESCO_SKILLS
SKL_1453ea0b57fd,SKL_5a38e0a81946,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_480f7b8733f4,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_e2444ee1c7e2,skill,broader_than,ESCO_SKILLS
SKL_ba7115f1ce76,SKL_2c605440b06a,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_0ae8aa439cc1,skill,broader_than,ESCO_SKILLS
SKL_cb1978958417,SKL_0247ba633d54,skill,broader_than,ESCO_SKILLS
SKL_e691f616f736,SKL_2d043cf9df34,skill,broader_than,ESCO_SKILLS
SKL_1e594f8c6e15,SKL_8fdc5cfeed79,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_60004f24de83,skill,broader_than,ESCO_SKILLS
SKL_0cfc550edab2,SKL_0f59cbd01984,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_1a3570884e47,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_fddfe276744e,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_5ee8a7543f31,skill,broader_than,ESCO_SKILLS
SKL_2071d45dc6aa,SKL_84e2db4e5f1a,skill,broader_than,ESCO_SKILLS
SKL_3602758e0596,SKL_4a7c46bdda77,skill,broader_than,ESCO_SKILLS
SKL_d36a87241b3e,SKL_5f8845f1d5e0,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_e2a0caa7e955,skill,broader_than,ESCO_SKILLS
SKL_a18079ef9114,SKL_1e667c09219f,skill,broader_than,ESCO_SKILLS
SKL_4d93430ba96d,SKL_1e638bd5bffc,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_05d942fe2ec4,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_42da43a49734,skill,broader_than,ESCO_SKILLS
SKL_bb5f053ffdd4,SKL_d239ba97bcd3,skill,broader_than,ESCO_SKILLS
SKL_40adba60c444,SKL_2e8814e0c022,skill,broader_than,ESCO_SKILLS
SKL_8180ef997d2d,SKL_ba0949a519d4,skill,broader_than,ESCO_SKILLS
SKL_0c69b2e7a542,SKL_8b2a6639b728,skill,broader_than,ESCO_SKILLS
SKL_2bd23e1a18e7,SKL_e287ea7ed250,skill,broader_than,ESCO_SKILLS
SKL_6791d32cdc4a,SKL_a473c85704ac,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_b0e2bc9cd121,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_185b1ce4d13f,skill,broader_than,ESCO_SKILLS
SKL_2ce7334bb9c5,SKL_7aa460ac3f36,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_65da6e3d5632,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_c92f3cc793bd,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_5d725c59527d,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_0f00ad51113a,skill,broader_than,ESCO_SKILLS
SKL_f2a64246d4c8,SKL_2b93f9f2212e,skill,broader_than,ESCO_SKILLS
SKL_8c16ca127c1f,SKL_b612c882be81,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_f471c50579ee,skill,broader_than,ESCO_SKILLS
SKL_f3bb34bc0e6f,SKL_f6160802c9d7,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_f18769bf13e8,skill,broader_than,ESCO_SKILLS
SKL_fc6196efc144,SKL_275cb7c82576,skill,broader_than,ESCO_SKILLS
SKL_702ac47c3fd3,SKL_f8523145f2b6,skill,broader_than,ESCO_SKILLS
SKL_b2aff16de2fe,SKL_c28e6064ca64,skill,broader_than,ESCO_SKILLS
SKL_fbec0f1b939f,SKL_250cd2b20d54,skill,broader_than,ESCO_SKILLS
SKL_fbec0f1b939f,SKL_d2018888974f,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_c6359d4f92de,skill,broader_than,ESCO_SKILLS
SKL_cf95a5fe5e76,SKL_dc7da142d8bb,skill,broader_than,ESCO_SKILLS
SKL_e3fbc0d4c1db,SKL_0d6403d7297a,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_1d4c9a818ce1,skill,broader_than,ESCO_SKILLS
SKL_49d983dd1ef1,SKL_1c2989f1ddbd,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_ab539029d5a9,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_3c1c97314648,skill,broader_than,ESCO_SKILLS
SKL_b5469bbf712d,SKL_36f54bbc4658,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_35f33383eda7,skill,broader_than,ESCO_SKILLS
SKL_6791d32cdc4a,SKL_259f66dd5069,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_1f6b52c0fcf7,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_f404d9dd01d7,skill,broader_than,ESCO_SKILLS
SKL_05763a8559a5,SKL_80db69e65dcf,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_5a85416c775f,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_6e06692ca9dc,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_04b1716090d6,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_d0bf41708bae,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_308342e28b73,skill,broader_than,ESCO_SKILLS
SKL_fd713cc9d423,SKL_e0b5ce94e2d9,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_a821b07aa040,skill,broader_than,ESCO_SKILLS
SKL_2f5cc21ba740,SKL_43c39f51f6b0,skill,broader_than,ESCO_SKILLS
SKL_d78cdf1307a2,SKL_99fe55e00127,skill,broader_than,ESCO_SKILLS
SKL_2e71f23c8a32,SKL_8cb18b8c928c,skill,broader_than,ESCO_SKILLS
SKL_710de4eb86e0,SKL_8f1e04cf248c,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_bb70c18773cc,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_526faf3276ed,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_b56d62566d72,skill,broader_than,ESCO_SKILLS
SKL_b2aff16de2fe,SKL_64bb489b222a,skill,broader_than,ESCO_SKILLS
SKL_1f009c8f6a48,SKL_9c97e63afd1a,skill,broader_than,ESCO_SKILLS
SKL_4bc16417eb61,SKL_4d8fe5bd3afb,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_938d9250e59f,skill,broader_than,ESCO_SKILLS
SKL_b2aff16de2fe,SKL_29a041579e4f,skill,broader_than,ESCO_SKILLS
SKL_7119eb664ab9,SKL_0497519b9e19,skill,broader_than,ESCO_SKILLS
