entity_id,source,source_id,isco_code,pref_label_fr,pref_label_en,alt_labels_fr,alt_labels_en,description_fr,description_en,occupation_type,label_language_status
OCC_af41616819b5,ESCO,bd9d395a-d587-45c6-8d72-ceef226df9e1,2511,consultant en intégration de systèmes informatiques/consultante en intégration de systèmes informatiques,,consultant en systèmes intégrés | consultant en intégration de systèmes | consultante en intégration de systèmes | conseillère sur l'intégration de systèmes | conseillère sur l'intégration des systèmes | consultante en systèmes intégrés | conseiller systèmes intégrés | conseillère systèmes intégrés | conseiller sur l'intégration de systèmes | conseiller sur l'intégration des systèmes,,Les consultants chargés de l’intégration des systèmes d’information et de communication (TIC) conseillent de réunir différents systèmes afin d’interopérer au sein d’une organisation pour permettre le partage des données et réduire les doublons.,,Occupation,fr_native
OCC_3b83c3012cf7,ESCO,c40a2919-48a9-40ea-b506-1f34f693496d,2513,développeur web/développeuse web,,développeur web | développeuse web | développeuse Internet | développeur Internet | concepteur web | conceptrice web | créatrice de contenus web | créateur de contenus web,,"Les développeurs de sites web développent, mettent en œuvre et documentent le logiciel accessible en ligne sur la base des dessins ou modèles fournis. Ils alignent la présence de l’internet du client sur sa stratégie commerciale, sur les problèmes et problèmes liés aux logiciels et cherchent des moyens d’améliorer l’application.",,Occupation,fr_native
OCC_5bfe9fc9c093,ESCO,cc325a8f-702e-4bf0-893f-5b5d456475ad,2514,responsable de l'identité cloud,,gestionnaire des risques liés aux identités dans le cloud | gestionnaire d'accès aux identités dans le cloud | gestionnaire d'accès à l'identité Cloud | gestionnaire des risques liés à l’identité dans le nuage | ingénieur en identité cloud,,Les responsables de l’identité cloud travaillent avec des applications de gestion des accès et des identités. Collaborer avec l’encadrement supérieur pour apporter des réponses aux principaux risques en matière de gouvernance de l’identité. Élaborer des stratégies visant à se conformer aux normes du domaine,,Occupation,fr_native
OCC_c79207b250ca,ESCO,cc867bee-ab5c-427f-9244-f7a204d9574b,2512,ingénieur DevOps cloud/ingénieure DevOps cloud,,spécialiste devops | ingénieur en automatisation du cloud | devops ingénieur consultant | consultant devops | analyste DevOps | ingénieur DevOps d'infrastructure cloud | ingénieur DevOps en nuage | administrateur DevOps | devops | la fiabilité du site devops ingénieur | ingénieure DevOps en nuage | devops de nuages | devops architect | ingénieur en automatisation Cloud,,"Les ingénieurs DevOps en /ingénieures DevOps mettent en œuvre et gèrent des systèmes et des méthodologies de fourniture de logiciels en continu. Il s’agit notamment de gérer et de configurer des répertoires de codes, de construire des services, de procéder à des essais automatisés et de mettre en place des mécanismes de déploiement. Pour les charges de travail en nuage, un ingénieur DevOps /une ingénieure DevOps définit et déploie les infrastructures d’environnements de code, d’essais automatisés et de développement. Ils/Elles peuvent définir et configurer des solutions automatisées de rétablissement après sinistre répondant aux objectifs des entreprises.",,Occupation,fr_native
OCC_7d8d0e4e5d42,ESCO,cdd3d773-75a4-4f35-bd1d-1ac720afcf9d,2511,auditeur des systèmes d’information/auditrice des systèmes d’information,,auditrice informatique | auditeur des systèmes d'information | auditeur informatique/auditrice informatique | auditeur informatique | auditrice des systèmes d'information,,"Les auditeurs de la Commission procèdent à des audits des systèmes d’information, des plateformes et des procédures d’exploitation, conformément aux normes établies en matière d’efficacité, de précision et de sécurité. Ils évaluent l’infrastructure des TIC en termes de risque pour l’organisation et instaurent des contrôles pour atténuer les pertes. Ils déterminent et recommandent des améliorations dans les contrôles actuels de gestion des risques et dans la mise en œuvre des modifications ou des mises à niveau du système.",,Occupation,fr_native
OCC_6836ed031e87,ESCO,cf2b03cd-feb7-4f47-90f6-ff1ed6016d3d,2523,ingénieur de réseaux informatiques/ingénieure de réseaux informatiques,,ingénieure réseaux | ingénieur réseaux | ingénieure de réseaux | développeur de réseaux | ingénieur de réseaux | ingénieur réseau | ingénieure réseau,,"Les ingénieurs du réseau des TIC mettent en œuvre, entretiennent et soutiennent des réseaux informatiques. Ils effectuent également des travaux de modélisation, d’analyse et de planification du réseau. Ils peuvent également concevoir des mesures de sécurité des réseaux et de l’informatique. Il peut s’agir de recherches et de recommandations en matière de matériels et de logiciels de communication de données et de réseaux.",,Occupation,fr_native
OCC_fa1704d164c5,ESCO,d0aa0792-4345-474b-9365-686cf4869d2e,2512,concepteur de logiciels/conceptrice de logiciels,,concepteur-architecte logiciel | architecte logiciel | conceptrice-architecte logiciel | conceptrice de logiciels | concepteur de logiciels,,"Les architectes de logiciels créent la conception technique et le modèle fonctionnel d’un système logiciel, sur la base des spécifications fonctionnelles. Ils conçoivent également l’architecture du système ou différents modules et composants liés aux exigences des entreprises ou des clients, à la plateforme technique, à la langue de l’informatique ou à l’environnement de développement.",,Occupation,fr_native
OCC_ccd1a82716dc,ESCO,d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,2511,analyste de données,,analyste data | data analyst | analystes de données,,"Les analystes de données à l’importation, à l’inspection, à la purification, à la transformation, à la validation, au modèle ou à l’interprétation des collectes de données au regard des objectifs commerciaux de l’entreprise. Ils veillent à ce que les sources de données et les répertoires fournissent des données cohérentes et fiables. Les analystes utilisent différents algorithmes et outils informatiques comme l’exige la situation et les données actuelles. Ils pourraient élaborer des rapports sous la forme de visualisations telles que graphiques, diagrammes et tableaux de bord.",,Occupation,fr_native
OCC_1cd71aaf46fd,ESCO,dc8ef7da-d2c0-4474-96a0-6d0385eeec1e,3514,webmestre,,administratrice de site Internet | administratrice de site web | administratrice de serveur | administrateur de site Internet | administratrice de site | administrateur de site web | webmaster | administrateur de serveur | administrateur de site,,"Les webmestres déploient, entretiennent, contrôlent et assurent le support d’un serveur web pour répondre aux exigences de service. Ils/Elles garantissent l’intégrité, la sécurité, la sauvegarde et la performance optimale du système. Ils/Elles coordonnent le contenu, la qualité et le style des sites web, exécutent la stratégie web et mettent à jour les sites en y ajoutant de nouvelles fonctionnalités.",,Occupation,fr_native
OCC_bd1d7a63edf2,ESCO,e0b544dd-b621-4126-a55e-054af25c6ea0,2523,architecte de réseau,,ingénieure de réseaux | ingénieur de réseaux | architecte de réseaux | architecte réseaux,,"Les architectes du réseau des TIC conçoivent la topologie et la connectivité du réseau TIC, telles que le matériel, les infrastructures, la communication et les composants matériels.",,Occupation,fr_native
OCC_9e5778cecf8d,ESCO,e1c72b5f-4c5c-487c-a6df-e84b64a51dae,2511,concepteur de systèmes informatiques/conceptrice de systèmes informatiques,,concepteur système | architecte de système informatique | concepteur de système de technologies de l'information et de la communication | concepteur de systèmes informatiques | conceptrice de système de technologies de l'information et de la communication | conceptrice de systèmes informatiques | concepteur de système de TIC | conceptrice de systèmes | concepteur de systèmes | conceptrice système | concepteur de système | conceptrice de système de TIC | conceptrice de système,,"Architecture de conception des architectes du système TIC, composants, modules, interfaces et données pour un système multicomposants pour répondre à des exigences spécifiées.",,Occupation,fr_native
OCC_727ec0d8350c,ESCO,e3229e40-f571-4b26-baca-29edc8fe313e,2511,informaticien/informaticienne,,professeur en technologies de l'information et de la communication | chercheur TIC | informaticien | chercheur en TIC | chercheur informatique | informaticienne | professeur en TIC,,"Les informaticiens mènent des recherches dans le domaine de l’informatique et de la science de l’information, orientées vers une meilleure connaissance et une meilleure compréhension des aspects fondamentaux des phénomènes liés aux TIC. Ils rédigent des rapports et des propositions de recherche. Les informaticiens inventent et conçoivent également de nouvelles approches de la technologie informatique, trouvent des utilisations innovantes pour les technologies et études existantes et permettent de résoudre des problèmes complexes en informatique.",,Occupation,fr_native
OCC_e57061351bc6,ESCO,f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512,développeur de logiciels/développeuse de logiciels,,concepteur de logiciels | conceptrice logiciel | développeur de logiciels pour les batteries | développeur de programmes | développeur de logiciels de batterie | développeuse de logiciels | développeur applications | développeuse logiciels | développeur de logiciels | développeur logiciels | concepteur d'applications | concepteur logiciel | développeuse applications,,"Les concepteurs de logiciels mettent en œuvre ou programment tous types de systèmes logiciels fondés sur les spécifications et les modèles en utilisant les langages de programmation, les outils et les plateformes.",,Occupation,fr_native
OCC_7ca8931aad99,ESCO,faed411a-f920-4100-86a8-b877928b429c,2511,analyste d’expérience utilisateur,,analyste expérience utilisateur | analyste d'utilisabilité | analyste d'expérience d'utilisateur | analyste de l'expérience des utilisateurs,,"Les analystes de l’expérience de l’utilisateur évaluent l’interaction et l’expérience du client et analysent les comportements, les attitudes et les émotions des utilisateurs concernant l’utilisation d’un produit, système ou service particulier. Ils formulent des propositions pour améliorer l’interface et la facilité d’utilisation des produits, systèmes ou services. Ce faisant, ils prennent en considération les aspects pratiques, concrets et significatifs de l’interaction entre l’homme et l’ordinateur et la propriété des produits, ainsi que les perceptions de la personne en ce qui concerne les aspects du système tels que l’utilité, la facilité d’utilisation et l’efficacité, et la dynamique des utilisateurs.",,Occupation,fr_native
OCC_0a3ba0a2e348,ESCO,fe0fa514-b48d-4a53-9757-a283c0baacf0,2511,analyste d’étude en TIC,,analyste de gestion TIC | ingénieur des exigences | analyste métier en TIC | analyste d'affaires | business analyst | analyste fonctionnel | analyste commercial,,"Les analystes de l’entreprise du secteur des TIC sont chargés d’analyser et de concevoir les processus et systèmes d’une organisation, d’évaluer le modèle d’entreprise et son intégration avec la technologie. Ils identifient également les besoins en matière de changement, évaluent l’incidence des exigences relatives aux changements, aux captures et aux documents, et veillent à ce que ces exigences soient respectées tout en soutenant l’entreprise par le processus de mise en œuvre.",,Occupation,fr_native
OCC_adedccbcd07e,ISCO,2,2,Professions intellectuelles et scientifiques,,,,Groupe ISCO-08 niveau 1,,isco_group,fr_native
OCC_d6d07c8d8ce0,ISCO,25,25,Ingénieurs et professionnels des technologies de l’information et des communications,,,,Groupe ISCO-08 niveau 2,,isco_group,fr_native
OCC_0343b7108f76,ISCO,251,251,Analystes et concepteurs de logiciels et d'outils multimédias,,,,Groupe ISCO-08 niveau 3,,isco_group,fr_native
OCC_f7d6c0b45919,ISCO,2511,2511,Analystes de systèmes,,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_e7f39b2bf662,ISCO,2512,2512,Concepteurs de logiciels,,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_46eb90a6f0f3,ISCO,2513,2513,Concepteurs de sites internet et d'outils multimédias,,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_ba356122f8a5,ISCO,2514,2514,Programmeurs d'applications,,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_b1fcf8e1ad43,ISCO,2519,2519,"Concepteurs et analystes de logiciels, et concepteurs de multimédia non classés ailleurs",,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_9714e20ff583,ISCO,252,252,Ingénieurs et spécialistes des bases de données et des réseaux informatiques,,,,Groupe ISCO-08 niveau 3,,isco_group,fr_native
OCC_438689ba7681,ISCO,2521,2521,Concepteurs et administrateurs de bases de données,,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_b53bbd7b9fd5,ISCO,2522,2522,Administrateurs de systèmes,,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_2fd5072bedbe,ISCO,2523,2523,Ingénieurs et spécialistes des réseaux informatiques,,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_a8c29a3b5a18,ISCO,2529,2529,Ingénieurs et spécialistes des bases de données et des réseaux informatiques non classés ailleurs,,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_02c88af4366c,ISCO,3,3,Professions intermédiaires,,,,Groupe ISCO-08 niveau 1,,isco_group,fr_native
OCC_4149bd1bbf1b,ISCO,35,35,Techniciens de l'information et des communications,,,,Groupe ISCO-08 niveau 2,,isco_group,fr_native
OCC_94fe8f91f6a8,ISCO,351,351,"Techniciens, maintenance et assistance aux utilisateurs des technologies de l'information et des communications",,,,Groupe ISCO-08 niveau 3,,isco_group,fr_native
OCC_2de9a6c386bc,ISCO,3511,3511,"Techniciens des technologies de l'information et des communications, maintenance",,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_77edcdb23a49,ISCO,3512,3512,"Techniciens des technologies de l'information et des communications, assistance aux utilisateurs",,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_5bdaba98cc31,ISCO,3513,3513,"Techniciens, réseaux et systèmes informatiques",,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_7f0cc11c2a49,ISCO,3514,3514,Techniciens de l'internet,,,,Groupe ISCO-08 niveau 4,,isco_group,fr_native
OCC_98d19aeea9a4,ROME,M1801,,Administrateur / Administratrice de systèmes d'information (SI),,Administrateur / Administratrice réseau informatique | Administrateur / Administratrice système informatique | Responsable de gestion de configuration | Administrateur / Administratrice système et réseaux d'information et de communication | Administrateur / Administratrice de plateforme de service | Administrateur / Administratrice informatique | Administrateur / Administratrice systèmes et réseaux | Administrateur / Administratrice de système d'information | Administrateur / Administratrice d'infrastructure | Gestionnaire de système informatique,,,,rome_fiche,fr_native
OCC_c44a9eaae6e7,ROME,M1802,,Expert / Experte systèmes et réseaux informatiques,,Consultant / Consultante informatique | Consultant / Consultante réseaux informatiques | Expert / Experte réseaux et télécoms | Expert / Experte système d'exploitation | Expert / Experte système et réseaux | Ingénieur / Ingénieure méthodes informatiques | Ingénieur / Ingénieure réseau informatique | Ingénieur / Ingénieure sécurité informatique | Ingénieur / Ingénieure système informatique | Ingénieur / Ingénieure système réseau informatique | Ingénieur / Ingénieure systèmes & réseaux Datacenter | Ingénieur / Ingénieure des systèmes d'information et de communication | Ingénieur / Ingénieure intégration de système | Analyste réseau | Analyste informatique | Expert / Experte réseau informatique | Expert / Experte sharepoint | Expert infrastructure de données / Experte infrastructure de données,,,,rome_fiche,fr_native
OCC_4a2781037768,ROME,M1803,,Directeur / Directrice des systèmes d'information (DSI),,"Directeur / Directrice de l'Organisation et des Systèmes d'Information (DOSI) | Directeur / Directrice des systèmes d'information | Directeur / Directrice des systèmes d'information et télécoms | Responsable des systèmes d'information | Responsable du management de la DSI | Responsable production informatique | Chief Technical Officer - CTO | Directeur / Directrice des systèmes d'information (DSI, 50 salariés ou plus) | Directeur / Directrice technique en informatique (50 salariés ou plus) | Directeur / Directrice technique en informatique | Directeur / Directrice de l'innovation numérique | Chief information officer | Chief information security officer | Chef / Cheffe de projet Systèmes d'Information",,,,rome_fiche,fr_native
OCC_234e9bc0e4be,ROME,M1804,,Ingénieur / Ingénieure télécoms et environnement,,Ingénieur / Ingénieure déploiement télécoms | Ingénieur / Ingénieure en architecture télécoms | Ingénieur / Ingénieure études et support télécoms | Ingénieur / Ingénieure radio | Ingénieur / Ingénieure réseaux télécoms | Ingénieur / Ingénieure télécommunication | Ingénieur / Ingénieure télécoms | Ingénieur / Ingénieure validation réseaux de télécoms | Network planner,,,,rome_fiche,fr_native
OCC_4243894cf004,ROME,M1805,,Développeur / Développeuse informatique,,Analyste développeur / Analyste développeuse | Analyste-programmeur / Analyste-programmeuse gestion informatique | Analyste-programmeur / Analyste-programmeuse informatique | Analyste-programmeur / Analyste-programmeuse scientifique informatique | Informaticien / Informaticienne de développement | Programmeur / Programmeuse de maintenance informatique | Programmeur / Programmeuse d'études | Programmeur industriel / Programmeuse industrielle | Programmeur / Programmeuse informatique | Programmeur / Programmeuse logiciel de base informatique | Développeur / Développeuse de sécurité des systèmes d'information | Informaticien / Informaticienne | Développeur / Développeuse IOT | Développeur / Développeuse systèmes embarqués,,,,rome_fiche,fr_native
OCC_2088e2ac84a9,ROME,M1806,,Consultant fonctionnel / Consultante fonctionnelle des systèmes d'information,,Architecte fonctionnel / Architecte fonctionnelle de système d'information | Assistant fonctionnel / Assistante fonctionnelle des systèmes d'information | Consultant / Consultante ERP (Enterprise Resource Planning) | Consultant fonctionnel / Consultante fonctionnelle de progiciel | Expert / Experte métier système d'information | Intégrateur / Intégratrice en informatique industrielle | Consultant / Consultante SIRH ressources humaines | Consultant / Consultante SI finance comptabilité | Consultant / Consultante SI Gestion de la Relation Client | Consultant / Consultante en accessibilité numérique | Consultant / Consultante SaaS - Software as a Service | Consultant / Consultante IT | Business analyst,,,,rome_fiche,fr_native
OCC_c7ee9cba34be,ROME,M1807,,"Spécialiste outils, systèmes d'exploitation, réseaux et télécoms",,Adjoint / Adjointe chef de centre de télétraitement mobile aux armées | Agent / Agente d'exploitation des systèmes d'information et de communication aux armées | Analyste de signaux électromagnétiques | Analyste des services techniques du renseignement | Chargé / Chargée de planification réseaux de télécoms | Chargé / Chargée d'opération réseaux de télécoms | Concepteur réalisateur / Conceptrice réalisatrice de réseau télécoms | Technicien détecteur / Technicienne détectrice spécialiste des opérations des forces navales et sous-marines | Technicien détecteur / Technicienne détectrice anti-sous-marins spécialiste des opérations des forces navales et sous-marines | Exploitant / Exploitante des supports hertziens radio satellitaire | Exploitant / Exploitante des systèmes de guerre électronique | Exploitant / Exploitante des télécommunications | Exploitant / Exploitante faisceaux hertziens | Exploitant / Exploitante système d'information et de communication aux armées | Exploitant / Exploitante système composante projetable | Exploitant / Exploitante transmissions | Guetteur / Guetteuse de la flotte | Intercepteur / Interceptrice graphie aux armées | Intercepteur / Interceptrice technique aux armées | Intercepteur traducteur / Interceptrice traductrice de langues aux armées | Linguiste d'écoute aux armées | Marketeur / Marketeuse réseaux de télécoms | Opérateur / Opératrice écoute | Opérateur navigateur / Opératrice navigatrice terrestre aux armées | Opérateur / Opératrice radio | Opérateur / Opératrice radiographiste | Opérateur / Opératrice système qualifié aux armées | Planificateur / Planificatrice réseaux de télécoms | Radiotélégraphiste | Technicien / Technicienne des systèmes d'information et de télécommunications | Technicien / Technicienne communication aux armées | Technicien / Technicienne détection et analyse des signaux électromagnétiques | Technicien / Technicienne d'exploitation télécommunication | Technicien / Technicienne en communication | Technicien exploitant / Technicienne exploitante de systèmes de guerre électronique | Technicien / Technicienne exploitation systèmes acoustiques | Technicien / Technicienne réseau de transmission de données aux armées | Technicien / Technicienne sécurité des communications aux armées | Technicien supérieur / Technicienne supérieure détection électromagnétique sol-air aux armées | Transfiliste aux armées | Transmetteur / Transmettrice aux armées | Opérateur / Opératrice de surveillance de la circulation maritime | Opérateur / Opératrice des systèmes de combat en opérations navales | Opérateur / Opératrice systèmes de télécommunication des armées | Spécialiste du domaine systèmes d'information et de communication aux armées | Spécialiste administration des réseaux IP | Spécialiste réseaux et systèmes de télécommunications des armées | Technicien / Technicienne appui technique spatial,,,,rome_fiche,fr_native
OCC_13ad0dec06f6,ROME,M1808,,Cartographe,,Assembleur / Assembleuse photogrammètre cartographe | Chef / Cheffe exploitation images drones | Dessinateur / Dessinatrice cartographe | Hydrographe | Ingénieur / Ingénieure hydrographe | Officier / Officière cartographe | Officier marinier / Officière marinière hydrographe | Spécialiste en géodésie et satellites | Cartographe du BTP,,,,rome_fiche,fr_native
OCC_1de7cfbf9d19,ROME,M1809,,Météorologue,,Météorologiste | Météorologiste océanographe | Météorologiste prévisionniste | Prévisionniste crue | Spécialiste de l'information météorologique | Spécialiste METOC Météorologie Océanographie | Hydrométéorologue | Analyste de données météorologiques | Expert / Experte en gestion des risques météorologiques | Météorologiste aéronautique,,,,rome_fiche,fr_native
OCC_1ce0e8031f25,ROME,M1810,,Technicien / Technicienne d'exploitation informatique,,Adjoint / Adjointe d'exploitation informatique | Adjoint technicien / Adjointe technicienne d'exploitation informatique | Agent / Agente de planning informatique | Agent / Agente d'exploitation informatique | Analyste d'exploitation | Assistant / Assistante d'exploitation informatique | Chef / Cheffe d'équipe de production informatique | Exploitant / Exploitante informatique | Gestionnaire du parc informatique | Informaticien automaticien / Informaticienne automaticienne | Intégrateur / Intégratrice d'exploitation informatique | Opérateur / Opératrice informatique | Opérateur pupitreur / Opératrice pupitreuse informatique | Pupitreur / Pupitreuse d'exploitation informatique | Pupitreur / Pupitreuse réseau informatique | Technicien / Technicienne en informatique industrielle | Technicien / Technicienne informatique | Technicien / Technicienne programmation | Technicien supérieur / Technicienne supérieure en automatique | Technicien / Technicienne système informatique | Technicien / Technicienne de développement informatique | Technicien / Technicienne développement logiciel,,,,rome_fiche,fr_native
OCC_903f27875082,ROME,M1811,,Data engineer,,Architecte de données informatiques | Data manager | Développeur / Développeuse Big Data | Analyste qualité des données | Architecte big data | Big data engineer | Docteur big data | Expert / Experte big data | Expert / Experte technique big data | Ingénieur / Ingénieure big data | Ingénieur / Ingénieure dataviz | Ingénieur / Ingénieure données | Ingénieur / Ingénieure en développement big data | Responsable architecture conception data | Responsable big data | Développeur / Développeuse data | Analyste scientifique des données | Ingénieur / Ingénieure Data Visualisation,,,,rome_fiche,fr_native
OCC_563c9ee7ae68,ROME,M1812,,Responsable de la Sécurité des Systèmes d'Information (RSSI),,Responsable sécurité des systèmes d'information | Responsable sécurité informatique | Chief Information Security Officer (CISO) | Data Protection Officer | Directeur / Directrice de la sécurité informatique | Directeur / Directrice de la sécurité tic | Manager de la Sécurité et des Risques de l'Information (MSRI) | Responsable Sécurité de l'information | Responsable de la sécurité informatique | Responsable des risques de la sécurité des systèmes informatiques (RRSSI) | Responsable ou directeur de la sécurité des systèmes d'information (RSSI ou DSSI) | Responsable risque sécurité réseaux informatiques | Responsable sécurité des réseaux informatiques,,,,rome_fiche,fr_native
OCC_22a265df20e2,ROME,M1813,,Intégrateur / Intégratrice logiciels métiers,,Ingénieur / Ingénieure d'intégration applicative | Intégrateur / Intégratrice d'application informatique | Paramétreur / Paramétreuse logiciel ERP | ERP Consultant | ERP integrator | Consultant / Consultante ERP | Consultant / Consultante produit | Ingénieur / Ingénieure intégration | Ingénieur / Ingénieure progiciel | Paramétreur / Paramétreuse de logiciels | Chef / Cheffe de projet erp,,,,rome_fiche,fr_native
OCC_df34a0f9f6c0,ROME,M1814,,Scrum Master,,Assistant / Assistante chef de projet informatique | Scrum master informatique | Chef / Cheffe de projet agile,,,,rome_fiche,fr_native
OCC_2523d083789d,ROME,M1815,,Spécialiste test et validation logiciel ou application,,,,,,rome_fiche,fr_native
OCC_940b6385dcd1,ROME,M1816,,Technicien / Technicienne réseaux informatiques et télécoms,,Contrôleur / Contrôleuse de réseau informatique | Technicien / Technicienne d'essais et de contrôle en télécommunications | Technicien / Technicienne en télécommunications | Technicien / Technicienne en télécommunications et réseaux d'entreprise | Technicien expert / Technicienne experte en installation intégration en télécommunications et réseaux d'entreprise | Technicien / Technicienne ingénierie réseaux de télécoms | Technicien / Technicienne installation intégration en télécommunications et réseaux d'entreprise | Technicien / Technicienne réseau informatique | Technicien / Technicienne réseaux et télécommunications d'entreprise | Technicien spécialisé / Technicienne spécialisée en installation et intégration en télécommunications et réseaux d'entreprise | Technicien spécialisé / Technicienne spécialisée en télécommunications et réseaux d'entreprise | Technicien / Technicienne télécoms et réseaux | Technicien / Technicienne réseau Datacenter | Technicien / Technicienne réseau et maintenance,,,,rome_fiche,fr_native
OCC_6d24adb3285c,ROME,M1817,,Administrateur / Administratrice sécurité informatique,,,,,,rome_fiche,fr_native
OCC_050f179f19d8,ROME,M1818,,Ingénieur / Ingénieure d'étude informatique,,Informaticien chargé / Informaticienne chargée d'étude | Ingénieur / Ingénieure analyste en système d'information | Ingénieur / Ingénieure d'étude en informatique de gestion | Ingénieur / Ingénieure d'étude et développement informatique | Ingénieur / Ingénieure d'étude logiciel informatique | Ingénieur / Ingénieure logiciel informatique | Informaticien / Informaticienne d'études | Chargé / Chargée d'étude informatique | Ingénieur / Ingénieure logiciel | Architecte logiciel | Expert / Experte logiciel | Ingénieur / Ingénieure logiciel en robotique,,,,rome_fiche,fr_native
OCC_7f18f2f19e2a,ROME,M1819,,Technicien / Technicienne en cybersécurité,,Opérateur / Opératrice en cybersécurité,,,,rome_fiche,fr_native
OCC_336e0a8cfc0b,ROME,M1820,,Expert / Experte méthodes et qualité informatique,,"Expert / Experte méthodes et outils en informatique | Expert / Experte qualité informatique | Expert / Experte sécurité, méthode et qualité informatique",,,,rome_fiche,fr_native
OCC_085a2958b6aa,ROME,M1821,,Analyste d'application informatique,,Analyste d'application | Analyste responsable d'application informatique,,,,rome_fiche,fr_native
OCC_88068199c10c,ROME,M1822,,Spécialiste Jumeau Numérique,,Développeur / Développeuse de logiciel de simulation optique et réalité virtuelle (VR) | Développeur / Développeuse logiciel de réalité augmentée | Expert / Experte virtualisation,,,,rome_fiche,fr_native
OCC_3dd25c7bc53e,ROME,M1823,,Consultant / Consultante avant-vente,,Ingénieur / Ingénieure technico-commercial(e) IT | Ingénieur / Ingénieure informatique avant-vente,,,,rome_fiche,fr_native
OCC_2e83dfac986c,ROME,M1824,,Développeur / Développeuse décisionnel - Business Intelligence,,,,,,rome_fiche,fr_native
OCC_8febad416722,ROME,M1825,,Coordinateur / Coordinatrice de production web,,Coordinateur / Coordinatrice de projet digital | Directeur / Directrice de projets digitaux,,,,rome_fiche,fr_native
OCC_07c3258d7642,ROME,M1826,,Ingénieur / Ingénieure supervision IT Datacenter,,Responsable des systèmes informatiques | Ingénieur / Ingénieure support informatique | Ingénieur / Ingénieure support réseaux,,,,rome_fiche,fr_native
OCC_eab9b08d024c,ROME,M1827,,Ingénieur / Ingénieure DevOps,,Chef / Cheffe de groupe logicien informaticien | Ingénieur / Ingénieure de développement informatique | Ingénieur / Ingénieure développement logiciel informatique | Ingénieur / Ingénieure en développement d'applications | Ingénieur / Ingénieure informatique développement en temps réel | Ingénieur / Ingénieure programme informatique | Ingénieur / Ingénieure développement logiciel | Devops | Architecte DevOps | Spécialiste DevOps,,,,rome_fiche,fr_native
OCC_21efe6cdd8d9,ROME,M1828,,Chef de projet / Cheffe de projet (Project Management Officer),,Chef / Cheffe de projet utilisateurs des systèmes d'information | Coordinateur / Coordinatrice de la Maîtrise d'ouvrage des systèmes d'information | Responsable de projets « métiers » système d'information | Project Manager | Project Management Officer - PMO | Chef / Cheffe de projet client | Chef / Cheffe de projet SI,,,,rome_fiche,fr_native
OCC_33ca0a6e17b8,ROME,M1829,,Ingénieur / Ingénieure systèmes et réseaux des territoires connectés,,,,,,rome_fiche,fr_native
OCC_8a0009547b60,ROME,M1830,,Administrateur / Administratrice réseaux - télécoms,,Architecte réseaux de télécoms | Administrateur / Administratrice réseau de télécommunications | Administrateur / Administratrice réseaux des territoires connectés,,,,rome_fiche,fr_native
OCC_2f27eb2177cc,ROME,M1831,,Développeur / Développeuse - jeux vidéo,,Lead programmeur / Lead programmeuse - jeux vidéo | Programmeur / Programmeuse - jeux vidéo | Développeur / Développeuse gameplay | Programmeur / Programmeuse gameplay,,,,rome_fiche,fr_native
OCC_21c50bd3a35a,ROME,M1832,,Homologateur / Homologatrice fonctionnel de logiciel,,Homologateur / Homologatrice logiciel,,,,rome_fiche,fr_native
OCC_54194a8e4af5,ROME,M1833,,Ingénieur / Ingénieure sécurité web,,,,,,rome_fiche,fr_native
OCC_53745b14cb87,ROME,M1834,,Administrateur / Administratrice de site internet,,Administrateur / Administratrice de site Web | Infographiste web master | Webmaster concepteur / Webmaster conceptrice de site web | Webmaster éditorialiste | Webmaster chargé / Webmaster chargée de communication | Responsable qualité web | Responsable éditorial / Responsable éditoriale web | Webmaster,,,,rome_fiche,fr_native
OCC_b6f0c15f7803,ROME,M1835,,Architecte systèmes et réseaux des territoires connectés,,Architecte des systèmes d'information des territoires connectés | Architecte SOA des territoires connectés,,,,rome_fiche,fr_native
OCC_286d9da07b4d,ROME,M1836,,Ingénieur concepteur / Ingénieure conceptrice informatique,,Analyste-programmeur / Analyste-programmeuse en informatique industrielle | Concepteur / Conceptrice informatique | Ingénieur analyste-programmeur / Ingénieure analyste-programmeuse | Ingénieur / Ingénieure de conception informatique | Chercheur Concepteur / Chercheuse Conceptrice informatique | Ingénieur / Ingénieure recherche et développement (R&D) en informatique,,,,rome_fiche,fr_native
OCC_073f57ae50f2,ROME,M1837,,Développeur / Développeuse multimédia,,,,,,rome_fiche,fr_native
