entity_id,entity_kind,label_text,label_norm,label_type,language,source
OCC_0553eba7a386,occupation,software tester,software tester,alt,en,NOC
OCC_0553eba7a386,occupation,software testing technician,software testing technician,alt,en,NOC
OCC_0553eba7a386,occupation,systems tester,systems tester,alt,en,NOC
OCC_0553eba7a386,occupation,systems testing technician,systems testing technician,alt,en,NOC
OCC_0553eba7a386,occupation,user acceptance tester,user acceptance tester,alt,en,NOC
OCC_0553eba7a386,occupation,quality assurance analyst - information systems,quality assurance analyst - information systems,alt,en,NOC
OCC_0553eba7a386,occupation,quality assurance tester - information systems,quality assurance tester - information systems,alt,en,NOC
OCC_0553eba7a386,occupation,test coordination analyst,test coordination analyst,alt,en,NOC
OCC_0553eba7a386,occupation,video game tester,video game tester,alt,en,NOC
OCC_792309dd0b13,occupation,Data scientist,data scientist,preferred,fr,ROME
OCC_792309dd0b13,occupation,Data Miner,data miner,alt,fr,ROME
OCC_792309dd0b13,occupation,Data scientist,data scientist,alt,fr,ROME
OCC_792309dd0b13,occupation,Expert / Experte en sciences des données,expert / experte en sciences des donnees,alt,fr,ROME
OCC_792309dd0b13,occupation,Chargé / Chargée de modélisation des données,charge / chargee de modelisation des donnees,alt,fr,ROME
OCC_792309dd0b13,occupation,Explorateur / Exploratrice de données,explorateur / exploratrice de donnees,alt,fr,ROME
OCC_792309dd0b13,occupation,Ingénieur / Ingénieure data scientist,ingenieur / ingenieure data scientist,alt,fr,ROME
OCC_792309dd0b13,occupation,Expert en datascience / Experte en datascience,expert en datascience / experte en datascience,alt,fr,ROME
OCC_cf20e065f84e,occupation,Data analyst,data analyst,preferred,fr,ROME
OCC_cf20e065f84e,occupation,Data analyst,data analyst,alt,fr,ROME
OCC_a16d6e2b92e8,occupation,Chief Data Officer,chief data officer,preferred,fr,ROME
OCC_a16d6e2b92e8,occupation,Directeur / Directrice data (données),directeur / directrice data (donnees),alt,fr,ROME
OCC_a16d6e2b92e8,occupation,Chief Data Officer,chief data officer,alt,fr,ROME
OCC_672c6b1886f7,occupation,Chief digital officer - Responsable de la transformation digitale,chief digital officer - responsable de la transformation digitale,preferred,fr,ROME
OCC_672c6b1886f7,occupation,Chief digital officer - Responsable de la transformation digitale,chief digital officer - responsable de la transformation digitale,alt,fr,ROME
OCC_98d19aeea9a4,occupation,Administrateur / Administratrice de systèmes d'information (SI),administrateur / administratrice de systemes d'information (si),preferred,fr,ROME
OCC_98d19aeea9a4,occupation,Administrateur / Administratrice réseau informatique,administrateur / administratrice reseau informatique,alt,fr,ROME
OCC_98d19aeea9a4,occupation,Administrateur / Administratrice système informatique,administrateur / administratrice systeme informatique,alt,fr,ROME
OCC_98d19aeea9a4,occupation,Responsable de gestion de configuration,responsable de gestion de configuration,alt,fr,ROME
OCC_98d19aeea9a4,occupation,Administrateur / Administratrice système et réseaux d'information et de communication,administrateur / administratrice systeme et reseaux d'information et de communication,alt,fr,ROME
OCC_98d19aeea9a4,occupation,Administrateur / Administratrice de plateforme de service,administrateur / administratrice de plateforme de service,alt,fr,ROME
OCC_98d19aeea9a4,occupation,Administrateur / Administratrice de systèmes d'information (SI),administrateur / administratrice de systemes d'information (si),alt,fr,ROME
OCC_98d19aeea9a4,occupation,Administrateur / Administratrice informatique,administrateur / administratrice informatique,alt,fr,ROME
OCC_98d19aeea9a4,occupation,Administrateur / Administratrice systèmes et réseaux,administrateur / administratrice systemes et reseaux,alt,fr,ROME
OCC_98d19aeea9a4,occupation,Administrateur / Administratrice de système d'information,administrateur / administratrice de systeme d'information,alt,fr,ROME
OCC_98d19aeea9a4,occupation,Administrateur / Administratrice d'infrastructure,administrateur / administratrice d'infrastructure,alt,fr,ROME
OCC_98d19aeea9a4,occupation,Gestionnaire de système informatique,gestionnaire de systeme informatique,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Expert / Experte systèmes et réseaux informatiques,expert / experte systemes et reseaux informatiques,preferred,fr,ROME
OCC_c44a9eaae6e7,occupation,Consultant / Consultante informatique,consultant / consultante informatique,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Consultant / Consultante réseaux informatiques,consultant / consultante reseaux informatiques,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Expert / Experte réseaux et télécoms,expert / experte reseaux et telecoms,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Expert / Experte système d'exploitation,expert / experte systeme d'exploitation,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Expert / Experte système et réseaux,expert / experte systeme et reseaux,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Ingénieur / Ingénieure méthodes informatiques,ingenieur / ingenieure methodes informatiques,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Ingénieur / Ingénieure réseau informatique,ingenieur / ingenieure reseau informatique,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Ingénieur / Ingénieure sécurité informatique,ingenieur / ingenieure securite informatique,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Ingénieur / Ingénieure système informatique,ingenieur / ingenieure systeme informatique,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Ingénieur / Ingénieure système réseau informatique,ingenieur / ingenieure systeme reseau informatique,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Ingénieur / Ingénieure systèmes & réseaux Datacenter,ingenieur / ingenieure systemes & reseaux datacenter,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Ingénieur / Ingénieure des systèmes d'information et de communication,ingenieur / ingenieure des systemes d'information et de communication,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Ingénieur / Ingénieure intégration de système,ingenieur / ingenieure integration de systeme,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Expert / Experte systèmes et réseaux informatiques,expert / experte systemes et reseaux informatiques,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Analyste réseau,analyste reseau,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Analyste informatique,analyste informatique,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Expert / Experte réseau informatique,expert / experte reseau informatique,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Expert / Experte sharepoint,expert / experte sharepoint,alt,fr,ROME
OCC_c44a9eaae6e7,occupation,Expert infrastructure de données / Experte infrastructure de données,expert infrastructure de donnees / experte infrastructure de donnees,alt,fr,ROME
OCC_4a2781037768,occupation,Directeur / Directrice des systèmes d'information (DSI),directeur / directrice des systemes d'information (dsi),preferred,fr,ROME
OCC_4a2781037768,occupation,Directeur / Directrice de l'Organisation et des Systèmes d'Information (DOSI),directeur / directrice de l'organisation et des systemes d'information (dosi),alt,fr,ROME
OCC_4a2781037768,occupation,Directeur / Directrice des systèmes d'information (DSI),directeur / directrice des systemes d'information (dsi),alt,fr,ROME
OCC_4a2781037768,occupation,Directeur / Directrice des systèmes d'information,directeur / directrice des systemes d'information,alt,fr,ROME
OCC_4a2781037768,occupation,Directeur / Directrice des systèmes d'information et télécoms,directeur / directrice des systemes d'information et telecoms,alt,fr,ROME
OCC_4a2781037768,occupation,Responsable des systèmes d'information,responsable des systemes d'information,alt,fr,ROME
OCC_4a2781037768,occupation,Responsable du management de la DSI,responsable du management de la dsi,alt,fr,ROME
OCC_4a2781037768,occupation,Responsable production informatique,responsable production informatique,alt,fr,ROME
OCC_4a2781037768,occupation,Chief Technical Officer - CTO,chief technical officer - cto,alt,fr,ROME
OCC_4a2781037768,occupation,"Directeur / Directrice des systèmes d'information (DSI, 50 salariés ou plus)","directeur / directrice des systemes d'information (dsi, 50 salaries ou plus)",alt,fr,ROME
OCC_4a2781037768,occupation,Directeur / Directrice technique en informatique (50 salariés ou plus),directeur / directrice technique en informatique (50 salaries ou plus),alt,fr,ROME
OCC_4a2781037768,occupation,Directeur / Directrice technique en informatique,directeur / directrice technique en informatique,alt,fr,ROME
OCC_4a2781037768,occupation,Directeur / Directrice de l'innovation numérique,directeur / directrice de l'innovation numerique,alt,fr,ROME
OCC_4a2781037768,occupation,Chief information officer,chief information officer,alt,fr,ROME
OCC_4a2781037768,occupation,Chief information security officer,chief information security officer,alt,fr,ROME
OCC_4a2781037768,occupation,Chef / Cheffe de projet Systèmes d'Information,chef / cheffe de projet systemes d'information,alt,fr,ROME
OCC_234e9bc0e4be,occupation,Ingénieur / Ingénieure télécoms et environnement,ingenieur / ingenieure telecoms et environnement,preferred,fr,ROME
OCC_234e9bc0e4be,occupation,Ingénieur / Ingénieure déploiement télécoms,ingenieur / ingenieure deploiement telecoms,alt,fr,ROME
OCC_234e9bc0e4be,occupation,Ingénieur / Ingénieure en architecture télécoms,ingenieur / ingenieure en architecture telecoms,alt,fr,ROME
OCC_234e9bc0e4be,occupation,Ingénieur / Ingénieure études et support télécoms,ingenieur / ingenieure etudes et support telecoms,alt,fr,ROME
OCC_234e9bc0e4be,occupation,Ingénieur / Ingénieure radio,ingenieur / ingenieure radio,alt,fr,ROME
OCC_234e9bc0e4be,occupation,Ingénieur / Ingénieure réseaux télécoms,ingenieur / ingenieure reseaux telecoms,alt,fr,ROME
OCC_234e9bc0e4be,occupation,Ingénieur / Ingénieure télécommunication,ingenieur / ingenieure telecommunication,alt,fr,ROME
OCC_234e9bc0e4be,occupation,Ingénieur / Ingénieure télécoms,ingenieur / ingenieure telecoms,alt,fr,ROME
OCC_234e9bc0e4be,occupation,Ingénieur / Ingénieure validation réseaux de télécoms,ingenieur / ingenieure validation reseaux de telecoms,alt,fr,ROME
OCC_234e9bc0e4be,occupation,Network planner,network planner,alt,fr,ROME
OCC_234e9bc0e4be,occupation,Ingénieur / Ingénieure télécoms et environnement,ingenieur / ingenieure telecoms et environnement,alt,fr,ROME
OCC_4243894cf004,occupation,Développeur / Développeuse informatique,developpeur / developpeuse informatique,preferred,fr,ROME
OCC_4243894cf004,occupation,Analyste développeur / Analyste développeuse,analyste developpeur / analyste developpeuse,alt,fr,ROME
OCC_4243894cf004,occupation,Analyste-programmeur / Analyste-programmeuse gestion informatique,analyste-programmeur / analyste-programmeuse gestion informatique,alt,fr,ROME
OCC_4243894cf004,occupation,Analyste-programmeur / Analyste-programmeuse informatique,analyste-programmeur / analyste-programmeuse informatique,alt,fr,ROME
OCC_4243894cf004,occupation,Analyste-programmeur / Analyste-programmeuse scientifique informatique,analyste-programmeur / analyste-programmeuse scientifique informatique,alt,fr,ROME
OCC_4243894cf004,occupation,Développeur / Développeuse informatique,developpeur / developpeuse informatique,alt,fr,ROME
OCC_4243894cf004,occupation,Informaticien / Informaticienne de développement,informaticien / informaticienne de developpement,alt,fr,ROME
OCC_4243894cf004,occupation,Programmeur / Programmeuse de maintenance informatique,programmeur / programmeuse de maintenance informatique,alt,fr,ROME
OCC_4243894cf004,occupation,Programmeur / Programmeuse d'études,programmeur / programmeuse d'etudes,alt,fr,ROME
OCC_4243894cf004,occupation,Programmeur industriel / Programmeuse industrielle,programmeur industriel / programmeuse industrielle,alt,fr,ROME
OCC_4243894cf004,occupation,Programmeur / Programmeuse informatique,programmeur / programmeuse informatique,alt,fr,ROME
OCC_4243894cf004,occupation,Programmeur / Programmeuse logiciel de base informatique,programmeur / programmeuse logiciel de base informatique,alt,fr,ROME
OCC_4243894cf004,occupation,Développeur / Développeuse de sécurité des systèmes d'information,developpeur / developpeuse de securite des systemes d'information,alt,fr,ROME
OCC_4243894cf004,occupation,Informaticien / Informaticienne,informaticien / informaticienne,alt,fr,ROME
OCC_4243894cf004,occupation,Développeur / Développeuse IOT,developpeur / developpeuse iot,alt,fr,ROME
OCC_4243894cf004,occupation,Développeur / Développeuse systèmes embarqués,developpeur / developpeuse systemes embarques,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Consultant fonctionnel / Consultante fonctionnelle des systèmes d'information,consultant fonctionnel / consultante fonctionnelle des systemes d'information,preferred,fr,ROME
OCC_2088e2ac84a9,occupation,Architecte fonctionnel / Architecte fonctionnelle de système d'information,architecte fonctionnel / architecte fonctionnelle de systeme d'information,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Assistant fonctionnel / Assistante fonctionnelle des systèmes d'information,assistant fonctionnel / assistante fonctionnelle des systemes d'information,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Consultant / Consultante ERP (Enterprise Resource Planning),consultant / consultante erp (enterprise resource planning),alt,fr,ROME
OCC_2088e2ac84a9,occupation,Consultant fonctionnel / Consultante fonctionnelle de progiciel,consultant fonctionnel / consultante fonctionnelle de progiciel,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Consultant fonctionnel / Consultante fonctionnelle des systèmes d'information,consultant fonctionnel / consultante fonctionnelle des systemes d'information,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Expert / Experte métier système d'information,expert / experte metier systeme d'information,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Intégrateur / Intégratrice en informatique industrielle,integrateur / integratrice en informatique industrielle,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Consultant / Consultante SIRH ressources humaines,consultant / consultante sirh ressources humaines,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Consultant / Consultante SI finance comptabilité,consultant / consultante si finance comptabilite,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Consultant / Consultante SI Gestion de la Relation Client,consultant / consultante si gestion de la relation client,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Consultant / Consultante en accessibilité numérique,consultant / consultante en accessibilite numerique,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Consultant / Consultante SaaS - Software as a Service,consultant / consultante saas - software as a service,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Consultant / Consultante IT,consultant / consultante it,alt,fr,ROME
OCC_2088e2ac84a9,occupation,Business analyst,business analyst,alt,fr,ROME
OCC_c7ee9cba34be,occupation,"Spécialiste outils, systèmes d'exploitation, réseaux et télécoms","specialiste outils, systemes d'exploitation, reseaux et telecoms",preferred,fr,ROME
OCC_c7ee9cba34be,occupation,Adjoint / Adjointe chef de centre de télétraitement mobile aux armées,adjoint / adjointe chef de centre de teletraitement mobile aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Agent / Agente d'exploitation des systèmes d'information et de communication aux armées,agent / agente d'exploitation des systemes d'information et de communication aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Analyste de signaux électromagnétiques,analyste de signaux electromagnetiques,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Analyste des services techniques du renseignement,analyste des services techniques du renseignement,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Chargé / Chargée de planification réseaux de télécoms,charge / chargee de planification reseaux de telecoms,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Chargé / Chargée d'opération réseaux de télécoms,charge / chargee d'operation reseaux de telecoms,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Concepteur réalisateur / Conceptrice réalisatrice de réseau télécoms,concepteur realisateur / conceptrice realisatrice de reseau telecoms,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien détecteur / Technicienne détectrice spécialiste des opérations des forces navales et sous-marines,technicien detecteur / technicienne detectrice specialiste des operations des forces navales et sous-marines,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien détecteur / Technicienne détectrice anti-sous-marins spécialiste des opérations des forces navales et sous-marines,technicien detecteur / technicienne detectrice anti-sous-marins specialiste des operations des forces navales et sous-marines,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Exploitant / Exploitante des supports hertziens radio satellitaire,exploitant / exploitante des supports hertziens radio satellitaire,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Exploitant / Exploitante des systèmes de guerre électronique,exploitant / exploitante des systemes de guerre electronique,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Exploitant / Exploitante des télécommunications,exploitant / exploitante des telecommunications,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Exploitant / Exploitante faisceaux hertziens,exploitant / exploitante faisceaux hertziens,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Exploitant / Exploitante système d'information et de communication aux armées,exploitant / exploitante systeme d'information et de communication aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Exploitant / Exploitante système composante projetable,exploitant / exploitante systeme composante projetable,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Exploitant / Exploitante transmissions,exploitant / exploitante transmissions,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Guetteur / Guetteuse de la flotte,guetteur / guetteuse de la flotte,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Intercepteur / Interceptrice graphie aux armées,intercepteur / interceptrice graphie aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Intercepteur / Interceptrice technique aux armées,intercepteur / interceptrice technique aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Intercepteur traducteur / Interceptrice traductrice de langues aux armées,intercepteur traducteur / interceptrice traductrice de langues aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Linguiste d'écoute aux armées,linguiste d'ecoute aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Marketeur / Marketeuse réseaux de télécoms,marketeur / marketeuse reseaux de telecoms,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Opérateur / Opératrice écoute,operateur / operatrice ecoute,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Opérateur navigateur / Opératrice navigatrice terrestre aux armées,operateur navigateur / operatrice navigatrice terrestre aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Opérateur / Opératrice radio,operateur / operatrice radio,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Opérateur / Opératrice radiographiste,operateur / operatrice radiographiste,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Opérateur / Opératrice système qualifié aux armées,operateur / operatrice systeme qualifie aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Planificateur / Planificatrice réseaux de télécoms,planificateur / planificatrice reseaux de telecoms,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Radiotélégraphiste,radiotelegraphiste,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien / Technicienne des systèmes d'information et de télécommunications,technicien / technicienne des systemes d'information et de telecommunications,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien / Technicienne communication aux armées,technicien / technicienne communication aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien / Technicienne détection et analyse des signaux électromagnétiques,technicien / technicienne detection et analyse des signaux electromagnetiques,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien / Technicienne d'exploitation télécommunication,technicien / technicienne d'exploitation telecommunication,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien / Technicienne en communication,technicien / technicienne en communication,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien exploitant / Technicienne exploitante de systèmes de guerre électronique,technicien exploitant / technicienne exploitante de systemes de guerre electronique,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien / Technicienne exploitation systèmes acoustiques,technicien / technicienne exploitation systemes acoustiques,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien / Technicienne réseau de transmission de données aux armées,technicien / technicienne reseau de transmission de donnees aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien / Technicienne sécurité des communications aux armées,technicien / technicienne securite des communications aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien supérieur / Technicienne supérieure détection électromagnétique sol-air aux armées,technicien superieur / technicienne superieure detection electromagnetique sol-air aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Transfiliste aux armées,transfiliste aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Transmetteur / Transmettrice aux armées,transmetteur / transmettrice aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Opérateur / Opératrice de surveillance de la circulation maritime,operateur / operatrice de surveillance de la circulation maritime,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Opérateur / Opératrice des systèmes de combat en opérations navales,operateur / operatrice des systemes de combat en operations navales,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Opérateur / Opératrice systèmes de télécommunication des armées,operateur / operatrice systemes de telecommunication des armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,"Spécialiste outils, systèmes d'exploitation, réseaux et télécoms","specialiste outils, systemes d'exploitation, reseaux et telecoms",alt,fr,ROME
OCC_c7ee9cba34be,occupation,Spécialiste du domaine systèmes d'information et de communication aux armées,specialiste du domaine systemes d'information et de communication aux armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Spécialiste administration des réseaux IP,specialiste administration des reseaux ip,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Spécialiste réseaux et systèmes de télécommunications des armées,specialiste reseaux et systemes de telecommunications des armees,alt,fr,ROME
OCC_c7ee9cba34be,occupation,Technicien / Technicienne appui technique spatial,technicien / technicienne appui technique spatial,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Technicien / Technicienne d'exploitation informatique,technicien / technicienne d'exploitation informatique,preferred,fr,ROME
OCC_1ce0e8031f25,occupation,Adjoint / Adjointe d'exploitation informatique,adjoint / adjointe d'exploitation informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Adjoint technicien / Adjointe technicienne d'exploitation informatique,adjoint technicien / adjointe technicienne d'exploitation informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Agent / Agente de planning informatique,agent / agente de planning informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Agent / Agente d'exploitation informatique,agent / agente d'exploitation informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Analyste d'exploitation,analyste d'exploitation,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Assistant / Assistante d'exploitation informatique,assistant / assistante d'exploitation informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Chef / Cheffe d'équipe de production informatique,chef / cheffe d'equipe de production informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Exploitant / Exploitante informatique,exploitant / exploitante informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Gestionnaire du parc informatique,gestionnaire du parc informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Informaticien automaticien / Informaticienne automaticienne,informaticien automaticien / informaticienne automaticienne,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Intégrateur / Intégratrice d'exploitation informatique,integrateur / integratrice d'exploitation informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Opérateur / Opératrice informatique,operateur / operatrice informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Opérateur pupitreur / Opératrice pupitreuse informatique,operateur pupitreur / operatrice pupitreuse informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Pupitreur / Pupitreuse d'exploitation informatique,pupitreur / pupitreuse d'exploitation informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Pupitreur / Pupitreuse réseau informatique,pupitreur / pupitreuse reseau informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Technicien / Technicienne d'exploitation informatique,technicien / technicienne d'exploitation informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Technicien / Technicienne en informatique industrielle,technicien / technicienne en informatique industrielle,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Technicien / Technicienne informatique,technicien / technicienne informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Technicien / Technicienne programmation,technicien / technicienne programmation,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Technicien supérieur / Technicienne supérieure en automatique,technicien superieur / technicienne superieure en automatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Technicien / Technicienne système informatique,technicien / technicienne systeme informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Technicien / Technicienne de développement informatique,technicien / technicienne de developpement informatique,alt,fr,ROME
OCC_1ce0e8031f25,occupation,Technicien / Technicienne développement logiciel,technicien / technicienne developpement logiciel,alt,fr,ROME
OCC_903f27875082,occupation,Data engineer,data engineer,preferred,fr,ROME
OCC_903f27875082,occupation,Architecte de données informatiques,architecte de donnees informatiques,alt,fr,ROME
OCC_903f27875082,occupation,Data manager,data manager,alt,fr,ROME
OCC_903f27875082,occupation,Développeur / Développeuse Big Data,developpeur / developpeuse big data,alt,fr,ROME
OCC_903f27875082,occupation,Analyste qualité des données,analyste qualite des donnees,alt,fr,ROME
OCC_903f27875082,occupation,Architecte big data,architecte big data,alt,fr,ROME
OCC_903f27875082,occupation,Big data engineer,big data engineer,alt,fr,ROME
OCC_903f27875082,occupation,Data engineer,data engineer,alt,fr,ROME
OCC_903f27875082,occupation,Docteur big data,docteur big data,alt,fr,ROME
OCC_903f27875082,occupation,Expert / Experte big data,expert / experte big data,alt,fr,ROME
OCC_903f27875082,occupation,Expert / Experte technique big data,expert / experte technique big data,alt,fr,ROME
OCC_903f27875082,occupation,Ingénieur / Ingénieure big data,ingenieur / ingenieure big data,alt,fr,ROME
OCC_903f27875082,occupation,Ingénieur / Ingénieure dataviz,ingenieur / ingenieure dataviz,alt,fr,ROME
OCC_903f27875082,occupation,Ingénieur / Ingénieure données,ingenieur / ingenieure donnees,alt,fr,ROME
OCC_903f27875082,occupation,Ingénieur / Ingénieure en développement big data,ingenieur / ingenieure en developpement big data,alt,fr,ROME
OCC_903f27875082,occupation,Responsable architecture conception data,responsable architecture conception data,alt,fr,ROME
OCC_903f27875082,occupation,Responsable big data,responsable big data,alt,fr,ROME
OCC_903f27875082,occupation,Développeur / Développeuse data,developpeur / developpeuse data,alt,fr,ROME
OCC_903f27875082,occupation,Analyste scientifique des données,analyste scientifique des donnees,alt,fr,ROME
OCC_903f27875082,occupation,Ingénieur / Ingénieure Data Visualisation,ingenieur / ingenieure data visualisation,alt,fr,ROME
OCC_563c9ee7ae68,occupation,Responsable de la Sécurité des Systèmes d'Information (RSSI),responsable de la securite des systemes d'information (rssi),preferred,fr,ROME
OCC_563c9ee7ae68,occupation,Responsable sécurité des systèmes d'information,responsable securite des systemes d'information,alt,fr,ROME
OCC_563c9ee7ae68,occupation,Responsable sécurité informatique,responsable securite informatique,alt,fr,ROME
OCC_563c9ee7ae68,occupation,Chief Information Security Officer (CISO),chief information security officer (ciso),alt,fr,ROME
OCC_563c9ee7ae68,occupation,Data Protection Officer,data protection officer,alt,fr,ROME
OCC_563c9ee7ae68,occupation,Directeur / Directrice de la sécurité informatique,directeur / directrice de la securite informatique,alt,fr,ROME
OCC_563c9ee7ae68,occupation,Directeur / Directrice de la sécurité tic,directeur / directrice de la securite tic,alt,fr,ROME
OCC_563c9ee7ae68,occupation,Manager de la Sécurité et des Risques de l'Information (MSRI),manager de la securite et des risques de l'information (msri),alt,fr,ROME
OCC_563c9ee7ae68,occupation,Responsable Sécurité de l'information,responsable securite de l'information,alt,fr,ROME
OCC_563c9ee7ae68,occupation,Responsable de la Sécurité des Systèmes d'Information (RSSI),responsable de la securite des systemes d'information (rssi),alt,fr,ROME
OCC_563c9ee7ae68,occupation,Responsable de la sécurité informatique,responsable de la securite informatique,alt,fr,ROME
OCC_563c9ee7ae68,occupation,Responsable des risques de la sécurité des systèmes informatiques (RRSSI),responsable des risques de la securite des systemes informatiques (rrssi),alt,fr,ROME
OCC_563c9ee7ae68,occupation,Responsable ou directeur de la sécurité des systèmes d'information (RSSI ou DSSI),responsable ou directeur de la securite des systemes d'information (rssi ou dssi),alt,fr,ROME
OCC_563c9ee7ae68,occupation,Responsable risque sécurité réseaux informatiques,responsable risque securite reseaux informatiques,alt,fr,ROME
OCC_563c9ee7ae68,occupation,Responsable sécurité des réseaux informatiques,responsable securite des reseaux informatiques,alt,fr,ROME
OCC_22a265df20e2,occupation,Intégrateur / Intégratrice logiciels métiers,integrateur / integratrice logiciels metiers,preferred,fr,ROME
OCC_22a265df20e2,occupation,Ingénieur / Ingénieure d'intégration applicative,ingenieur / ingenieure d'integration applicative,alt,fr,ROME
